employee_id,age,generation,gender,department,job_level,is_manager,tenure_years,salary_usd,salary_vs_market_pct,work_arrangement,rto_mandate,days_in_office_required,commute_minutes,prefers_remote,flexibility_importance,ai_tools_adoption,weekly_hours,after_hours_work,burnout_score,manager_relationship_score,manager_1on1_per_month,engagement_score,promotions_last_2y,career_growth_score,recent_layoff_round,team_size,attrition_reason,attrition
EMP006446,31,Millennial,Female,Product,Junior,0,0.6,54000,0.5,hybrid,0,2,77,1,2,light,38,0,8.4,2,0,34,2,2,0,10,stayed,0
EMP006447,34,Millennial,Male,Operations,Lead,1,2.9,168000,-14.4,remote,0,0,84,1,5,power,43,0,3.8,2,2,37,0,5,0,24,stayed,0
EMP006448,35,Millennial,Male,Engineering,Mid,0,3.8,101000,-7.8,remote,0,0,43,0,2,power,51,1,7.9,3,2,56,1,3,0,9,stayed,0
EMP006449,22,Gen Z,Female,HR,Junior,0,0.7,62000,6.3,remote,0,1,73,1,2,light,49,0,4.8,1,0,34,1,5,0,23,stayed,0
EMP006450,28,Millennial,Female,Customer Support,Manager,1,4.6,173000,-18.9,hybrid,0,2,4,1,1,power,47,1,1.4,1,1,62,0,4,0,24,stayed,0
EMP006451,32,Millennial,Female,Marketing,Senior,0,5.3,147000,-11.6,hybrid,1,4,86,0,5,regular,34,1,6.2,5,1,46,0,5,1,12,stayed,0
EMP006452,32,Millennial,Male,Engineering,Senior,0,4.7,135000,7.0,onsite,0,5,31,0,4,light,39,0,7.5,4,1,61,0,3,0,23,stayed,0
EMP006453,40,Millennial,Other,Engineering,Junior,0,1.9,64000,-2.4,hybrid,0,2,26,1,1,regular,35,0,5.7,4,2,61,0,1,0,17,stayed,0
EMP006454,48,Gen X,Female,Customer Support,Junior,0,4.2,67000,-6.8,onsite,0,4,60,0,4,none,44,0,5.1,4,2,82,0,4,0,17,stayed,0
EMP006455,24,Gen Z,Male,Engineering,Junior,0,3.2,59000,5.4,onsite,1,5,4,1,5,regular,48,0,5.3,1,2,50,0,2,0,18,poor_management,1
EMP006456,34,Millennial,Female,Operations,Senior,0,5.7,136000,-7.3,onsite,1,5,21,1,2,regular,44,0,1.8,3,2,69,2,4,1,9,stayed,0
EMP006457,35,Millennial,Male,Engineering,Director,1,2.0,225000,12.0,onsite,0,4,34,0,1,regular,35,0,2.7,4,2,87,0,5,0,15,stayed,0
EMP006458,34,Millennial,Male,Engineering,Senior,0,6.3,142000,4.5,hybrid,1,3,27,0,1,light,36,0,6.5,2,0,64,1,1,0,16,stayed,0
EMP006459,45,Gen X,Male,Customer Support,Senior,0,4.3,123000,-1.3,hybrid,0,3,24,0,4,power,49,0,3.5,2,2,92,0,1,0,24,stayed,0
EMP006460,30,Millennial,Male,Engineering,Director,1,6.5,233000,-11.1,hybrid,1,5,55,1,5,regular,43,0,8.4,5,1,77,0,5,0,6,stayed,0
EMP006461,30,Millennial,Male,Data,Mid,0,7.3,93000,-13.4,hybrid,0,3,47,1,1,power,40,0,1.0,2,0,57,1,5,0,7,stayed,0
EMP006462,38,Millennial,Male,Product,Junior,0,2.4,72000,7.7,hybrid,0,3,53,0,1,light,47,0,4.3,2,0,89,0,5,0,4,stayed,0
EMP006463,29,Millennial,Male,Engineering,Lead,1,9.7,164000,-0.1,hybrid,1,4,8,0,1,regular,37,0,5.1,2,0,48,0,2,0,20,stayed,0
EMP006464,29,Millennial,Male,Sales,Mid,0,4.1,118000,-12.0,hybrid,0,3,5,1,3,light,39,0,4.2,4,2,87,0,1,0,16,stayed,0
EMP006465,39,Millennial,Female,Engineering,Junior,0,2.8,50000,-0.6,onsite,0,5,34,1,2,regular,40,0,1.5,2,4,49,0,4,0,15,stayed,0
EMP006466,20,Gen Z,Male,Sales,Lead,1,10.3,173000,-17.3,onsite,0,4,28,0,1,light,34,0,5.9,5,1,53,0,5,0,9,stayed,0
EMP006467,40,Millennial,Male,Engineering,Mid,0,2.0,88000,-11.1,hybrid,0,3,87,1,3,none,32,0,6.5,1,2,66,0,5,0,6,stayed,0
EMP006468,20,Gen Z,Other,Engineering,Junior,0,4.9,71000,-12.1,onsite,0,4,38,0,4,regular,43,0,7.5,5,2,84,1,1,0,24,stayed,0
EMP006469,28,Millennial,Male,Finance,Manager,1,0.9,203000,4.0,remote,1,2,70,1,4,light,44,0,6.6,2,1,42,1,4,0,21,stayed,0
EMP006470,36,Millennial,Female,Engineering,Director,1,5.5,221000,14.8,onsite,0,4,81,0,5,light,30,0,4.7,3,2,56,1,3,0,19,stayed,0
EMP006471,40,Millennial,Male,Customer Support,Senior,0,1.4,98000,-7.2,onsite,1,5,15,0,5,regular,48,0,6.6,5,2,39,0,1,1,19,career_growth,1
EMP006472,41,Millennial,Female,HR,Mid,0,0.6,80000,-5.2,hybrid,1,5,18,1,4,regular,30,1,5.3,4,1,79,1,1,0,20,stayed,0
EMP006473,44,Gen X,Female,Engineering,Junior,0,3.1,59000,-10.6,remote,0,0,11,1,4,none,50,0,5.1,4,2,100,2,3,0,3,stayed,0
EMP006474,42,Millennial,Female,Finance,Mid,0,13.8,85000,-9.5,hybrid,0,3,15,1,5,regular,42,0,2.3,2,1,62,1,2,0,19,stayed,0
EMP006475,35,Millennial,Male,Finance,Director,1,5.4,246000,-6.2,onsite,1,5,95,1,2,regular,38,0,4.6,5,1,63,0,1,0,22,career_growth,1
EMP006476,20,Gen Z,Female,Marketing,Junior,0,4.7,83000,-5.8,onsite,0,5,11,1,4,power,33,1,10.0,4,1,71,0,1,1,19,stayed,0
EMP006477,37,Millennial,Male,Data,Mid,0,0.4,118000,4.4,remote,0,0,5,0,5,regular,48,0,8.1,5,1,78,1,3,0,12,stayed,0
EMP006478,36,Millennial,Male,Engineering,Junior,0,4.6,67000,-17.2,hybrid,0,3,7,0,3,power,36,0,2.3,5,4,100,0,2,0,14,stayed,0
EMP006479,50,Gen X,Male,Engineering,Lead,1,2.8,122000,11.3,hybrid,0,2,48,1,3,regular,48,0,1.0,2,0,72,1,2,0,8,stayed,0
EMP006480,33,Millennial,Male,Marketing,Mid,0,2.2,82000,8.1,remote,1,2,11,1,5,power,42,0,5.2,5,1,57,0,2,0,7,stayed,0
EMP006481,50,Gen X,Female,HR,Senior,0,2.5,169000,-12.5,hybrid,0,2,52,1,4,none,41,0,2.7,3,2,72,1,5,0,17,better_offer_pay,1
EMP006482,50,Gen X,Female,HR,Lead,1,1.1,168000,-17.6,onsite,0,4,62,0,1,light,64,1,9.5,2,1,57,1,5,0,18,stayed,0
EMP006483,50,Gen X,Male,Data,Lead,1,6.1,124000,5.7,remote,1,2,11,1,2,power,47,0,4.0,4,1,83,1,5,0,22,stayed,0
EMP006484,20,Gen Z,Female,Data,Mid,0,3.4,73000,6.2,hybrid,1,4,10,1,3,regular,45,0,7.6,4,1,63,0,1,0,21,stayed,0
EMP006485,41,Millennial,Male,Operations,Junior,0,2.8,49000,-6.6,onsite,0,5,34,0,4,regular,41,0,3.6,1,1,78,0,5,0,14,stayed,0
EMP006486,33,Millennial,Female,Marketing,Junior,0,4.1,49000,16.9,hybrid,0,2,16,0,1,none,30,0,4.8,2,0,71,0,4,0,14,stayed,0
EMP006487,46,Gen X,Female,Engineering,Mid,0,4.9,85000,14.0,remote,1,1,1,1,2,light,38,0,4.0,4,2,62,1,5,0,15,stayed,0
EMP006488,48,Gen X,Female,Finance,Senior,0,7.2,139000,11.7,hybrid,0,3,95,1,1,regular,41,0,2.3,1,1,55,0,2,0,21,stayed,0
EMP006489,27,Gen Z,Female,Customer Support,Senior,0,2.3,164000,0.2,onsite,0,4,21,0,3,regular,41,0,5.0,4,0,64,0,1,1,24,stayed,0
EMP006490,32,Millennial,Female,Product,Director,1,2.5,218000,8.4,hybrid,1,5,22,1,5,regular,40,0,6.1,3,1,50,0,4,0,5,stayed,0
EMP006491,46,Gen X,Male,Engineering,Director,1,1.5,214000,17.0,remote,0,1,39,1,1,power,55,0,3.4,3,2,57,2,4,0,19,stayed,0
EMP006492,48,Gen X,Female,Engineering,Senior,0,3.1,155000,-1.7,hybrid,0,2,17,1,5,regular,38,0,2.7,4,4,72,1,3,1,19,stayed,0
EMP006493,45,Gen X,Male,HR,Junior,0,4.4,49000,3.3,hybrid,0,2,12,1,2,light,45,0,4.1,4,2,84,1,5,1,15,stayed,0
EMP006494,41,Millennial,Female,Marketing,Junior,0,5.6,66000,10.5,remote,1,2,60,0,4,light,39,0,6.2,5,0,75,0,4,0,5,stayed,0
EMP006495,49,Gen X,Female,Product,Mid,0,1.9,79000,-2.1,onsite,1,5,39,1,4,none,49,0,6.3,3,0,48,1,3,0,3,relocation,1
EMP006496,30,Millennial,Male,HR,Lead,1,3.1,147000,16.2,remote,0,0,34,1,4,regular,41,0,2.5,2,2,68,0,2,0,5,stayed,0
EMP006497,39,Millennial,Male,Engineering,Manager,1,2.3,182000,-4.9,hybrid,0,2,23,1,1,light,42,0,3.6,1,1,47,0,5,1,21,stayed,0
EMP006498,28,Millennial,Male,Engineering,Mid,0,7.7,85000,-2.9,onsite,1,5,21,1,2,light,47,0,1.3,1,4,50,2,1,0,22,stayed,0
EMP006499,48,Gen X,Female,Product,Mid,0,0.8,100000,-3.4,onsite,1,5,33,0,4,none,39,1,3.7,5,2,86,1,1,0,15,stayed,0
EMP006500,29,Millennial,Female,Operations,Mid,0,5.5,105000,9.2,hybrid,0,3,21,1,3,none,50,1,1.8,4,2,60,0,4,1,24,stayed,0
EMP006501,34,Millennial,Female,Engineering,Mid,0,2.7,98000,-3.9,onsite,0,4,8,1,3,regular,44,0,4.3,2,0,36,1,5,0,8,better_offer_pay,1
EMP006502,38,Millennial,Male,Sales,Lead,1,1.0,160000,-2.4,hybrid,0,3,39,1,3,none,35,0,3.4,5,1,78,0,5,1,23,stayed,0
EMP006503,32,Millennial,Female,Engineering,Senior,0,3.3,113000,0.5,hybrid,1,4,29,1,4,regular,30,0,5.5,1,1,80,1,3,0,7,poor_management,1
EMP006504,45,Gen X,Male,Product,Mid,0,0.7,70000,-14.9,onsite,1,5,29,1,4,light,31,0,4.5,2,0,79,1,2,0,17,stayed,0
EMP006505,27,Gen Z,Female,Engineering,Mid,0,0.5,86000,0.4,hybrid,0,2,7,0,1,power,49,1,5.9,3,2,62,1,5,1,11,stayed,0
EMP006506,32,Millennial,Female,Sales,Mid,0,6.0,96000,13.6,remote,0,0,113,1,5,light,61,0,1.0,4,1,81,1,1,1,20,stayed,0
EMP006507,42,Millennial,Male,Marketing,Senior,0,1.9,121000,-1.0,onsite,0,5,24,1,5,light,30,0,3.9,3,2,89,0,5,0,10,stayed,0
EMP006508,33,Millennial,Female,Sales,Senior,0,6.6,107000,9.3,hybrid,1,4,10,1,5,power,35,0,4.1,3,1,71,1,3,0,22,stayed,0
EMP006509,45,Gen X,Male,HR,Senior,0,0.6,99000,-4.9,onsite,0,5,46,1,3,power,31,0,5.8,1,0,41,0,3,0,14,poor_management,1
EMP006510,40,Millennial,Male,Sales,Mid,0,0.6,90000,-17.2,hybrid,0,3,52,1,3,regular,55,0,4.3,3,0,57,1,3,0,4,stayed,0
EMP006511,52,Gen X,Female,Finance,Senior,0,3.4,118000,-4.5,onsite,1,5,31,1,3,regular,39,0,6.6,4,2,58,0,1,0,13,stayed,0
EMP006512,36,Millennial,Female,HR,Junior,0,2.6,62000,-8.1,remote,1,2,36,1,1,none,45,1,5.9,4,2,60,0,2,0,23,stayed,0
EMP006513,21,Gen Z,Female,Marketing,Junior,0,1.1,56000,-8.4,remote,1,2,36,1,3,light,33,0,6.0,5,4,84,1,3,1,18,stayed,0
EMP006514,37,Millennial,Female,Engineering,Senior,0,5.9,117000,-7.3,hybrid,1,4,22,1,1,regular,39,0,8.0,2,0,48,1,1,1,3,rto_inflexibility,1
EMP006515,25,Gen Z,Male,Product,Senior,0,3.2,128000,-0.9,hybrid,1,4,23,1,5,light,39,0,1.2,2,2,71,0,3,0,18,stayed,0
EMP006516,20,Gen Z,Male,HR,Mid,0,5.7,88000,-3.3,onsite,1,5,22,1,3,light,50,0,6.0,2,4,46,0,2,0,12,rto_inflexibility,1
EMP006517,27,Gen Z,Male,Operations,Junior,0,3.1,66000,2.2,hybrid,1,4,20,0,3,power,44,0,6.0,5,1,54,0,2,1,10,stayed,0
EMP006518,39,Millennial,Female,HR,Junior,0,7.9,68000,-4.2,onsite,1,5,43,1,2,light,41,0,6.3,1,1,64,1,2,0,20,poor_management,1
EMP006519,43,Millennial,Female,Operations,Senior,0,2.9,113000,-2.8,hybrid,0,2,17,1,5,light,41,0,5.1,5,2,75,1,5,0,17,stayed,0
EMP006520,37,Millennial,Female,Marketing,Senior,0,1.8,113000,-7.4,hybrid,0,3,63,1,4,none,42,1,6.6,4,0,77,1,5,1,6,stayed,0
EMP006521,32,Millennial,Female,Operations,Mid,0,4.8,109000,-4.5,hybrid,1,3,54,0,3,light,45,0,6.2,4,1,52,1,4,0,12,stayed,0
EMP006522,39,Millennial,Female,Operations,Mid,0,2.1,88000,17.9,hybrid,1,3,56,1,2,regular,44,0,2.3,5,4,85,0,2,1,8,stayed,0
EMP006523,32,Millennial,Other,Engineering,Lead,1,1.1,156000,1.9,remote,0,0,30,1,5,light,53,0,8.0,5,2,71,0,1,1,16,burnout,1
EMP006524,20,Gen Z,Male,Customer Support,Lead,1,8.5,172000,6.1,onsite,1,5,82,1,4,light,30,1,2.9,1,2,58,2,5,1,21,stayed,0
EMP006525,44,Gen X,Female,Finance,Mid,0,4.3,103000,17.7,hybrid,1,3,79,1,2,light,42,1,6.2,4,0,100,1,1,0,11,stayed,0
EMP006526,23,Gen Z,Female,Product,Mid,0,3.5,100000,3.0,onsite,1,5,79,1,3,none,49,0,4.0,2,4,49,0,4,1,22,stayed,0
EMP006527,36,Millennial,Female,Engineering,Lead,1,1.9,132000,-7.3,remote,0,0,10,1,3,regular,47,0,6.4,3,0,57,0,4,0,17,stayed,0
EMP006528,52,Gen X,Female,Sales,Junior,0,4.4,56000,-4.1,hybrid,0,2,32,0,5,light,47,0,1.0,1,0,56,0,2,0,12,stayed,0
EMP006529,53,Gen X,Male,Customer Support,Junior,0,3.1,69000,9.3,hybrid,1,3,52,0,5,light,51,1,4.4,5,1,81,2,5,0,23,stayed,0
EMP006530,32,Millennial,Female,Data,Junior,0,2.5,49000,13.7,remote,0,1,66,1,1,light,39,0,2.8,1,4,46,1,2,1,5,poor_management,1
EMP006531,52,Gen X,Male,Engineering,Junior,0,6.0,71000,-12.4,onsite,0,4,24,1,3,regular,32,0,5.9,2,1,63,0,3,1,23,stayed,0
EMP006532,25,Gen Z,Female,Operations,Senior,0,0.6,133000,7.5,onsite,0,4,20,1,5,regular,42,0,9.2,2,1,37,1,4,0,9,burnout,1
EMP006533,21,Gen Z,Male,Sales,Senior,0,4.9,134000,-1.6,onsite,1,5,7,1,3,none,41,0,3.7,3,2,65,0,5,0,22,stayed,0
EMP006534,36,Millennial,Female,Marketing,Manager,1,2.9,203000,-4.7,remote,1,3,9,1,1,light,50,0,7.7,1,2,75,0,2,0,14,career_growth,1
EMP006535,32,Millennial,Male,Engineering,Junior,0,0.2,67000,-1.8,hybrid,0,2,48,1,3,regular,44,0,4.8,4,2,73,0,4,1,5,stayed,0
EMP006536,26,Gen Z,Male,Engineering,Junior,0,3.8,48000,-10.0,remote,0,1,36,1,3,light,38,1,4.9,4,0,58,1,3,0,18,stayed,0
EMP006537,20,Gen Z,Female,Sales,Mid,0,0.9,93000,-1.7,onsite,0,4,42,1,2,none,40,0,5.2,1,1,78,1,1,0,3,stayed,0
EMP006538,23,Gen Z,Male,Customer Support,Mid,0,0.9,108000,6.1,hybrid,0,2,28,0,1,light,40,0,3.4,4,1,62,0,2,0,24,stayed,0
EMP006539,39,Millennial,Female,Product,Junior,0,3.3,61000,-8.4,remote,0,1,16,1,5,light,43,0,3.2,4,4,60,0,1,1,6,stayed,0
EMP006540,28,Millennial,Female,Sales,Senior,0,8.1,119000,-5.0,onsite,0,5,14,1,4,regular,48,0,9.4,4,2,51,2,3,1,6,stayed,0
EMP006541,35,Millennial,Male,Product,Junior,0,4.7,45000,-7.5,hybrid,0,2,61,0,1,light,41,0,5.0,1,2,56,0,2,0,5,stayed,0
EMP006542,40,Millennial,Male,Marketing,Senior,0,0.8,71000,17.0,hybrid,0,2,48,1,3,light,39,0,2.0,4,2,92,0,1,0,23,stayed,0
EMP006543,24,Gen Z,Female,Operations,Junior,0,1.5,55000,8.7,remote,1,2,34,1,5,regular,54,0,4.7,2,0,34,0,3,1,24,stayed,0
EMP006544,37,Millennial,Female,Sales,Lead,1,4.8,189000,-2.9,onsite,0,5,39,0,3,power,42,0,7.1,3,2,56,0,4,0,17,stayed,0
EMP006545,43,Millennial,Male,HR,Junior,0,6.3,60000,-3.6,hybrid,0,3,46,0,4,light,55,0,3.6,4,0,44,0,3,0,5,stayed,0
EMP006546,39,Millennial,Male,Engineering,Junior,0,3.3,53000,-8.5,hybrid,0,3,38,1,5,regular,32,0,4.8,2,2,69,1,1,1,23,stayed,0
EMP006547,41,Millennial,Male,Product,Lead,1,1.0,132000,0.5,onsite,0,5,35,1,3,light,40,1,7.2,2,2,62,1,1,0,14,stayed,0
EMP006548,38,Millennial,Male,Engineering,Junior,0,3.0,52000,-6.7,remote,1,2,19,0,2,light,45,0,7.4,4,2,71,0,3,0,20,stayed,0
EMP006549,41,Millennial,Male,Operations,Lead,1,2.4,141000,-2.4,hybrid,1,4,35,1,5,regular,47,0,6.3,2,2,57,0,3,0,6,stayed,0
EMP006550,27,Gen Z,Male,Product,Mid,0,0.9,93000,7.2,onsite,1,5,18,0,1,power,44,0,3.7,5,2,48,0,2,0,8,stayed,0
EMP006551,31,Millennial,Male,Marketing,Senior,0,2.4,117000,4.2,onsite,1,5,29,1,1,regular,45,1,4.6,3,4,61,0,5,0,23,relocation,1
EMP006552,54,Gen X,Female,Marketing,Manager,1,6.6,160000,-16.8,hybrid,0,2,18,1,4,regular,50,0,5.3,5,1,52,0,1,0,6,stayed,0
EMP006553,47,Gen X,Male,Sales,Mid,0,3.5,109000,3.4,hybrid,0,3,32,1,5,light,52,1,7.3,3,1,55,1,3,1,6,stayed,0
EMP006554,23,Gen Z,Female,Sales,Mid,0,7.5,101000,-9.8,hybrid,0,3,18,1,1,light,44,1,4.8,1,1,58,1,3,0,7,stayed,0
EMP006555,23,Gen Z,Male,Customer Support,Mid,0,2.5,80000,14.8,hybrid,0,3,73,0,5,light,37,0,7.5,5,0,65,2,4,0,13,stayed,0
EMP006556,22,Gen Z,Male,Product,Mid,0,4.6,91000,-6.2,remote,1,1,22,0,2,light,35,0,7.5,1,1,61,1,2,0,8,stayed,0
EMP006557,35,Millennial,Male,Engineering,Manager,1,2.9,161000,-2.4,hybrid,0,2,27,1,1,light,45,1,6.1,2,2,89,1,3,1,14,stayed,0
EMP006558,34,Millennial,Male,Data,Junior,0,5.5,42000,-1.2,remote,0,1,6,1,5,none,46,0,7.6,4,1,82,1,4,0,21,stayed,0
EMP006559,38,Millennial,Male,Engineering,Senior,0,0.3,147000,4.7,hybrid,0,3,88,1,3,none,45,0,6.5,2,1,63,1,2,1,17,stayed,0
EMP006560,30,Millennial,Female,Customer Support,Mid,0,1.3,117000,17.7,hybrid,0,2,62,1,1,power,42,0,3.2,2,0,45,2,3,0,4,stayed,0
EMP006561,21,Gen Z,Male,Marketing,Senior,0,4.6,119000,-10.1,onsite,1,5,21,0,4,power,37,0,4.0,3,0,75,1,5,0,13,stayed,0
EMP006562,23,Gen Z,Male,Sales,Mid,0,3.5,94000,1.6,remote,0,0,14,0,2,light,45,1,4.3,4,2,81,0,5,1,9,stayed,0
EMP006563,41,Millennial,Female,Operations,Mid,0,2.2,87000,-14.4,onsite,0,5,29,1,4,light,39,0,3.3,4,1,83,0,2,0,22,career_growth,1
EMP006564,41,Millennial,Female,Engineering,Manager,1,1.9,201000,-4.5,remote,1,1,56,0,3,light,52,0,4.9,5,2,63,0,2,0,19,stayed,0
EMP006565,39,Millennial,Male,Data,Junior,0,4.6,72000,-5.4,onsite,0,4,34,1,5,none,48,0,6.6,4,1,51,0,1,0,7,career_growth,1
EMP006566,24,Gen Z,Female,Customer Support,Junior,0,2.0,51000,-0.2,remote,1,2,17,1,2,power,46,0,3.5,2,1,56,1,2,0,20,stayed,0
EMP006567,42,Millennial,Male,Product,Lead,1,2.5,175000,-10.6,hybrid,1,4,24,1,3,light,49,1,4.0,1,1,45,0,1,0,15,rto_inflexibility,1
EMP006568,36,Millennial,Female,Engineering,Senior,0,2.8,136000,-17.1,onsite,1,5,24,0,1,light,45,0,7.4,5,0,66,0,2,0,13,burnout,1
EMP006569,40,Millennial,Male,Operations,Mid,0,4.0,85000,-14.6,hybrid,1,3,53,1,5,regular,35,0,1.7,3,0,80,1,3,0,4,stayed,0
EMP006570,41,Millennial,Male,Engineering,Manager,1,2.3,191000,-14.0,onsite,1,5,11,1,3,light,45,1,4.9,5,0,52,1,2,0,23,stayed,0
EMP006571,34,Millennial,Female,Product,Junior,0,5.0,70000,4.8,hybrid,0,3,11,1,5,none,62,0,4.7,1,2,94,0,2,0,21,stayed,0
EMP006572,36,Millennial,Female,Customer Support,Mid,0,10.9,86000,-4.9,onsite,0,5,34,0,5,regular,41,0,3.9,5,2,66,2,2,1,19,stayed,0
EMP006573,28,Millennial,Female,Engineering,Lead,1,4.0,158000,20.1,hybrid,1,4,17,1,5,none,35,1,1.6,2,4,66,0,1,1,14,stayed,0
EMP006574,32,Millennial,Male,Customer Support,Manager,1,0.9,129000,10.9,onsite,1,5,47,1,1,regular,43,1,2.4,3,0,56,0,3,0,7,rto_inflexibility,1
EMP006575,27,Gen Z,Other,Product,Senior,0,1.2,138000,2.9,onsite,1,5,24,1,4,regular,53,0,4.5,5,1,70,1,3,0,9,rto_inflexibility,1
EMP006576,42,Millennial,Male,Sales,Mid,0,3.3,104000,-7.1,hybrid,1,4,16,0,3,regular,55,1,6.1,2,1,76,0,4,0,22,stayed,0
EMP006577,28,Millennial,Female,Customer Support,Mid,0,8.0,80000,-10.9,remote,0,1,17,0,1,light,40,0,4.7,1,2,38,0,4,0,6,stayed,0
EMP006578,35,Millennial,Male,Engineering,Mid,0,1.4,113000,3.7,hybrid,0,2,20,1,5,light,36,1,5.5,3,2,68,0,1,0,7,stayed,0
EMP006579,42,Millennial,Female,Engineering,Director,1,1.4,220000,-5.9,hybrid,0,2,51,0,1,regular,32,1,1.2,4,4,60,0,2,0,23,stayed,0
EMP006580,23,Gen Z,Male,Engineering,Lead,1,1.5,135000,-11.0,remote,1,2,110,1,5,light,46,0,3.5,1,4,44,0,5,0,10,stayed,0
EMP006581,25,Gen Z,Female,Engineering,Senior,0,1.1,141000,12.8,hybrid,0,2,145,1,4,power,40,0,6.1,2,1,64,1,1,1,23,stayed,0
EMP006582,42,Millennial,Male,Customer Support,Manager,1,1.3,196000,-11.5,onsite,0,4,54,1,5,regular,44,0,1.9,5,1,44,2,1,0,5,stayed,0
EMP006583,45,Gen X,Female,Product,Mid,0,1.2,94000,14.4,hybrid,1,5,35,1,5,none,40,0,3.8,3,1,86,0,1,0,13,stayed,0
EMP006584,45,Gen X,Male,Operations,Mid,0,3.6,71000,3.8,hybrid,1,5,37,0,4,regular,31,0,10.0,1,1,61,0,1,0,15,burnout,1
EMP006585,41,Millennial,Female,HR,Senior,0,1.7,137000,-5.2,remote,1,1,13,1,4,light,42,0,6.4,5,4,94,1,4,0,18,stayed,0
EMP006586,26,Gen Z,Female,Customer Support,Senior,0,4.1,145000,10.0,hybrid,0,2,47,1,2,regular,47,1,3.6,2,2,77,0,4,0,16,stayed,0
EMP006587,46,Gen X,Female,Product,Senior,0,3.3,123000,12.9,hybrid,0,2,80,1,3,regular,39,0,3.4,3,2,45,0,4,0,18,stayed,0
EMP006588,26,Gen Z,Female,Customer Support,Senior,0,6.6,110000,-13.8,hybrid,0,2,31,1,2,none,51,0,8.5,3,2,85,0,2,0,23,stayed,0
EMP006589,36,Millennial,Male,Customer Support,Mid,0,1.4,93000,-11.9,hybrid,0,3,35,1,5,light,50,0,4.5,5,1,69,0,1,0,17,stayed,0
EMP006590,33,Millennial,Female,Engineering,Director,1,2.3,240000,-11.4,remote,1,3,27,0,5,regular,32,0,5.4,1,1,51,0,3,0,10,stayed,0
EMP006591,20,Gen Z,Male,Customer Support,Mid,0,3.9,90000,4.0,hybrid,1,4,70,1,4,none,30,1,3.4,1,2,60,0,1,0,12,stayed,0
EMP006592,32,Millennial,Female,Product,Mid,0,1.7,97000,-12.1,hybrid,0,3,42,1,1,light,53,0,5.5,1,2,34,0,5,0,17,poor_management,1
EMP006593,33,Millennial,Female,Marketing,Senior,0,3.8,125000,-4.7,hybrid,1,3,21,0,3,regular,33,0,1.0,4,4,82,1,1,0,14,stayed,0
EMP006594,33,Millennial,Male,Finance,Manager,1,5.2,167000,-2.3,hybrid,0,3,33,0,2,regular,46,0,5.2,3,0,59,0,3,1,15,stayed,0
EMP006595,39,Millennial,Female,Marketing,Senior,0,2.7,122000,4.2,onsite,1,5,62,1,5,regular,36,0,4.7,4,2,68,1,4,0,24,stayed,0
EMP006596,20,Gen Z,Male,Data,Mid,0,1.8,93000,11.0,hybrid,0,2,104,0,3,regular,30,0,4.7,3,1,72,0,4,0,11,stayed,0
EMP006597,35,Millennial,Male,Engineering,Manager,1,0.2,181000,-20.5,remote,1,1,30,0,1,none,30,1,3.0,4,0,49,0,2,0,13,career_growth,1
EMP006598,32,Millennial,Male,Sales,Junior,0,3.4,63000,-4.4,onsite,1,5,38,0,5,regular,50,0,3.4,2,4,16,2,5,0,12,stayed,0
EMP006599,29,Millennial,Female,Sales,Mid,0,3.7,95000,-7.8,hybrid,1,5,17,1,4,light,39,1,2.3,1,2,34,0,1,0,16,rto_inflexibility,1
EMP006600,41,Millennial,Male,Sales,Director,1,0.4,286000,3.9,hybrid,1,4,46,1,1,regular,43,0,3.5,3,2,100,2,4,0,14,stayed,0
EMP006601,20,Gen Z,Female,Sales,Junior,0,8.2,71000,-1.8,remote,1,2,20,1,4,light,55,1,3.6,5,2,54,2,5,0,24,stayed,0
EMP006602,49,Gen X,Female,Engineering,Junior,0,2.4,65000,9.1,remote,0,1,9,0,2,power,53,0,5.8,5,4,73,1,5,0,17,stayed,0
EMP006603,21,Gen Z,Female,Engineering,Lead,1,4.7,124000,16.1,remote,0,1,11,1,3,regular,51,0,4.9,4,2,69,1,5,0,8,stayed,0
EMP006604,34,Millennial,Female,HR,Lead,1,6.1,176000,2.6,hybrid,0,2,100,1,5,light,38,0,5.6,5,1,80,0,5,1,12,stayed,0
EMP006605,36,Millennial,Male,Customer Support,Senior,0,4.8,132000,8.3,remote,0,0,63,1,5,light,41,1,4.4,2,4,56,0,1,0,22,stayed,0
EMP006606,35,Millennial,Male,Engineering,Senior,0,2.6,118000,3.7,remote,0,1,27,1,5,none,38,1,4.3,2,2,65,0,4,0,9,stayed,0
EMP006607,20,Gen Z,Male,Product,Senior,0,0.4,154000,-15.9,hybrid,1,4,65,1,3,light,56,1,5.8,5,4,65,2,1,0,6,rto_inflexibility,1
EMP006608,43,Millennial,Male,Operations,Lead,1,9.8,207000,-15.4,hybrid,1,3,22,0,5,light,34,0,3.1,3,1,37,0,4,1,14,stayed,0
EMP006609,20,Gen Z,Female,Customer Support,Lead,1,1.3,161000,6.1,onsite,0,4,16,1,2,power,41,1,3.0,2,4,49,1,3,0,21,stayed,0
EMP006610,36,Millennial,Female,Operations,Mid,0,0.7,77000,17.7,hybrid,1,4,22,1,2,light,39,0,4.1,3,2,53,0,5,1,13,stayed,0
EMP006611,31,Millennial,Female,Data,Manager,1,5.2,188000,-3.2,onsite,1,5,81,0,5,light,41,0,5.4,4,1,76,0,5,0,12,stayed,0
