likes,shares,comments,views,watch_time_sec,caption_length,hashtags,posting_hour,creator_followers,popularity_score
107364,13053,10310,630595,73.07,131,20,22,4953237,74.32
160256,26695,5147,550070,29.42,21,18,21,9303202,100.0
23493,7990,587,221551,82.55,14,0,20,213513,67.51
50502,5284,9990,535989,25.85,157,20,14,5049742,45.27
57887,25654,1036,498479,46.45,142,5,21,4717598,80.89
173424,66424,18634,754377,2.02,138,4,8,2550044,100.0
74566,27719,2897,255384,78.38,197,6,4,7602029,100.0
104278,40894,17537,486379,43.95,34,4,12,3366435,100.0
120376,58085,8900,464739,67.82,189,5,23,7600406,100.0
6941,2329,811,269850,35.88,93,14,18,5595505,19.62
63411,13908,3451,792226,72.83,153,20,10,8857767,44.11
13759,4645,2694,942983,73.19,83,9,14,5870349,17.31
61717,11926,1421,516208,104.12,196,16,9,7971128,59.49
39130,9341,5441,226422,100.8,145,8,16,3594985,100.0
83641,11832,3201,820462,118.25,145,8,1,9955815,49.56
157494,70999,20012,999035,35.45,82,15,4,2179424,100.0
192002,84156,23853,927554,88.51,148,16,17,3198944,100.0
174074,79780,3505,673838,26.05,54,10,21,31874,100.0
11815,2720,2338,234097,25.39,196,10,1,8421163,31.74
2792,117,442,155424,6.08,183,13,20,5965944,7.09
163902,59498,14628,553749,94.97,90,11,2,6430,100.0
174712,64904,19323,849873,98.78,122,6,14,86998,100.0
16107,1552,1863,173757,64.73,191,19,10,6997316,41.99
58177,12322,11296,480449,24.13,42,8,9,8065780,69.91
88105,12366,17112,561938,117.01,129,7,0,9045490,87.9
53720,6155,7648,835382,24.4,16,13,9,4122299,29.54
14543,1040,2776,303011,86.65,47,7,11,5549562,28.57
99901,37298,17453,760501,49.72,11,10,3,915787,97.5
134196,22342,25183,863959,51.4,89,11,7,2931906,83.93
57608,27654,5808,495261,82.93,22,10,8,6626910,96.19
65645,29154,8889,979511,4.43,193,14,6,4169022,50.42
32172,12823,291,144505,28.72,199,5,15,4528558,100.0
211818,12248,24059,761408,4.09,13,16,0,4608004,95.83
20970,1091,3928,206580,41.27,39,20,4,8095382,43.97
81672,35030,13555,478707,84.65,14,16,11,9990862,100.0
7863,3927,393,44221,106.87,38,7,16,4052260,100.0
8109,2363,1558,63357,46.02,199,7,23,1597540,85.94
14387,2068,1399,467294,93.79,103,18,0,3195944,22.21
668,28,20,8046,51.84,67,13,5,2984873,27.13
161646,33511,14905,932696,24.6,190,8,16,8212414,85.04
87953,5800,8932,424513,92.39,41,15,9,99005,80.12
42164,20684,1164,610216,11.67,49,15,17,5249775,50.31
295183,21638,41465,994551,97.62,30,4,7,7121711,100.0
152862,38257,30182,633145,93.27,100,12,16,2335098,100.0
105452,13331,8154,764938,97.55,106,19,4,8396649,62.75
103870,7248,19290,377835,9.45,198,0,2,8349352,100.0
77933,29836,5222,484019,37.86,6,11,8,5668221,100.0
28200,11499,2349,873247,13.91,7,1,19,3673209,23.04
21996,5703,813,87690,67.13,39,1,8,9839121,100.0
2064,330,285,18064,98.06,80,16,17,8848430,62.76
5865,80,707,30777,23.84,9,10,2,8203353,60.32
26095,7786,892,440477,91.97,141,7,0,4931598,40.24
64556,18404,11024,268188,47.28,72,10,23,8525461,100.0
102073,40857,1418,527754,19.34,101,0,20,6139073,100.0
49244,8032,4578,811305,62.1,101,14,12,186609,32.48
52455,19686,7506,191129,13.02,162,3,12,4737842,100.0
146629,22480,5085,705462,102.33,178,8,5,812594,89.07
22661,7921,4471,200573,13.48,159,6,3,2010621,80.15
42035,18912,1985,489049,3.45,79,0,1,9918316,59.25
54739,19052,2140,748473,33.3,125,0,20,3616270,45.56
148676,4421,5203,757317,15.52,112,2,22,2976649,51.81
146100,7304,8106,596643,70.91,37,1,17,8949236,78.5
73848,19235,9984,425300,17.33,178,4,6,4817675,99.29
166352,5600,16958,585935,90.08,195,2,19,2083412,97.05
121543,33389,2487,896282,74.39,42,7,21,616290,73.89
68398,16611,6469,978786,34.64,148,20,7,8732157,39.37
170114,67122,18307,573248,111.4,144,16,21,8934924,100.0
91054,39189,3093,541897,32.96,118,15,15,8300957,100.0
70036,9550,8507,451577,95.16,16,5,18,4748849,75.81
256972,20775,10721,968361,92.86,63,15,9,9587086,92.12
43671,1087,3170,357818,51.32,188,12,15,929826,39.22
6283,381,912,24112,27.72,52,3,1,8356528,99.05
57990,16543,11264,562446,8.0,126,17,12,4173643,65.85
25646,10543,1384,137767,52.26,60,17,22,3086886,100.0
16559,4029,1347,691759,88.07,150,3,9,3747148,20.88
46787,5716,8923,426127,94.6,24,2,6,1431008,60.54
38499,18031,515,531807,94.36,57,4,9,748385,58.55
81599,19714,3667,364455,109.18,89,9,17,8840520,100.0
71085,17937,11754,950877,23.17,121,2,4,295774,45.4
38367,1322,1816,259844,34.79,195,5,6,9745759,43.34
46694,6057,7918,968878,109.78,119,11,9,8397064,33.0
64068,8514,5795,231289,83.82,66,9,5,628855,100.0
26643,11570,4568,881731,82.58,110,16,21,9933289,31.31
18207,4144,1198,834875,58.58,122,19,1,3590906,16.26
36706,7018,6029,191490,3.13,36,5,3,1394407,98.91
55519,18455,9377,946119,77.53,159,12,18,9158809,46.43
17349,6285,3327,61874,57.26,131,6,11,8243956,100.0
85620,11288,13707,288381,11.2,93,9,4,6115610,100.0
16132,4962,662,427218,44.73,65,13,2,650648,24.8
191985,45822,31910,937938,104.54,63,6,21,7419778,100.0
9673,3089,1046,239787,37.85,138,16,9,4545193,28.01
35992,15306,7084,386834,90.17,52,0,7,9727743,80.93
24659,7127,3197,100655,67.46,126,13,16,2701398,100.0
250470,115153,23533,940833,94.25,102,6,23,3845836,100.0
16675,2082,2451,166774,14.07,135,17,12,1921612,44.91
24426,7151,3552,120453,73.93,36,3,16,5144636,100.0
63314,18300,4135,576359,76.53,38,14,21,1244447,66.76
85560,31367,9756,369801,73.68,179,20,17,853636,100.0
88147,29535,1895,752005,98.51,26,18,5,3483817,74.46
43754,6912,2151,972984,52.24,130,4,13,3688595,22.98
19075,2419,1724,659927,36.93,84,19,14,1415912,15.1
144698,26642,28088,607596,20.7,150,16,14,7227343,100.0
56096,4769,4740,762038,10.32,135,12,8,5156650,26.68
74082,21632,5496,335645,55.44,187,10,2,5335516,100.0
10090,3307,2005,91756,51.57,30,0,9,1762570,79.58
54418,11129,6550,584289,34.61,85,0,10,1509675,49.54
104184,47184,17058,569431,74.31,23,7,4,8253359,100.0
143768,58404,26135,538449,101.6,39,6,0,3537647,100.0
8093,2126,290,624746,80.67,72,19,0,6337199,14.41
10269,1584,1182,45228,42.29,192,1,12,7082206,100.0
163208,32061,4506,867609,61.49,12,2,12,9413082,84.62
13654,1843,1361,188103,6.94,51,5,12,5806700,30.44
8952,3711,665,239316,94.1,98,20,22,3472103,34.48
38740,2902,6466,141761,43.79,37,11,22,4194852,100.0
42365,7079,7677,244071,89.03,156,8,11,2436300,96.21
141607,11002,11621,606233,33.9,135,5,7,6835832,82.63
46056,3003,8331,233616,65.57,6,17,20,9551081,85.59
185703,1942,21737,677407,116.37,30,20,2,6544608,93.4
9152,4414,578,703977,13.9,46,10,2,5425317,10.88
15514,4845,2582,711751,21.07,24,3,17,3968071,15.99
12240,614,1506,95076,57.46,19,0,21,3157433,49.83
88448,24383,6281,595674,108.97,24,2,12,6170136,89.44
4462,1785,782,83754,65.88,23,3,3,2426676,45.56
81265,17807,8963,897705,61.08,144,0,21,933624,51.54
11484,868,177,193447,9.3,148,16,15,4743611,17.98
134302,21922,18246,761747,70.9,103,4,8,4060566,89.09
70765,26369,1065,502698,57.56,100,11,18,5136472,87.95
226997,7962,36709,796116,111.33,117,9,23,8339794,100.0
237319,10387,46227,792281,16.14,140,18,3,4149183,100.0
92931,14127,1713,318017,10.76,166,9,20,6369410,100.0
102860,47228,4423,935260,85.41,138,20,13,2010914,84.58
263585,19544,13179,938456,112.21,110,20,22,4885354,98.75
25313,7085,5032,414960,79.63,116,10,11,8087889,46.33
175124,77764,16930,668557,118.93,118,18,2,9582737,100.0
132,54,25,2582,7.5,80,1,22,5785043,39.14
127968,14287,4486,462382,92.39,164,20,8,2790498,100.0
83042,24439,9044,748910,11.11,7,8,1,310001,64.98
167320,67069,15752,847927,49.26,55,12,11,7566697,100.0
54107,11126,7903,256623,82.23,62,19,12,3807644,100.0
7473,318,78,67983,45.24,163,19,5,9060237,32.05
49874,15448,2154,494851,28.81,43,0,0,6254105,57.52
55616,12283,10781,208156,75.43,186,16,17,734739,100.0
26859,4714,4677,422614,29.94,162,11,16,8289744,35.16
205914,66497,2457,809546,93.94,184,12,4,9713767,100.0
173606,84348,13488,641476,106.49,134,13,22,4505890,100.0
32693,2421,3444,305182,21.43,58,15,6,2315167,39.96
103589,27818,5609,676133,45.52,23,16,2,3917914,82.56
30034,1612,5715,328310,81.58,154,8,21,906506,44.42
193582,46966,17513,693331,117.85,122,0,14,3777117,100.0
96562,15838,15511,460561,104.8,98,1,21,1073755,100.0
11803,977,1497,199507,74.13,118,19,9,6812277,29.77
22187,10147,3244,576197,13.4,52,2,11,2081417,30.87
37961,9347,5967,903235,36.99,134,4,13,8835091,27.41
41484,12077,6274,271240,41.45,89,4,22,2114444,96.61
228475,113353,28358,790375,62.41,173,3,7,444089,100.0
213946,69883,24216,924644,31.45,84,12,23,9201118,100.0
71863,7296,9279,946138,64.36,20,9,15,169780,36.69
123630,55527,9528,702932,11.95,51,9,8,5304675,100.0
152190,30533,11602,792046,66.25,110,17,0,4708414,94.59
86895,29408,7451,832162,90.5,191,4,4,2951500,71.99
12237,1525,1880,87554,87.57,25,8,7,1436366,70.23
51916,23103,9106,898661,50.45,180,19,14,9591248,49.91
34300,6117,5016,852910,40.4,15,4,21,8615349,23.67
6436,1017,552,115507,27.41,127,18,14,8975370,26.27
41298,2981,5365,976143,59.89,113,12,22,3349581,21.63
4128,591,363,45857,43.09,167,11,0,6574101,41.14
131477,40300,17462,864229,8.25,111,15,7,2919404,93.04
21548,1565,1769,121280,77.99,199,7,12,42957,67.18
63637,6999,4276,229711,39.37,152,14,3,2714236,100.0
65256,9443,3005,732891,81.39,74,13,6,6304202,41.91
35846,7048,345,955658,96.41,68,19,0,2713443,24.79
236443,66946,18744,960125,65.95,22,13,18,8047238,100.0
214007,49638,20215,959537,69.57,42,0,14,8351329,100.0
55611,11539,9362,204349,68.02,100,19,4,4548399,100.0
26126,8543,759,335629,29.69,7,18,9,4316324,45.69
24136,5801,3503,179395,108.24,96,15,4,7160985,84.71
114909,42592,1264,657526,67.58,154,15,19,1832552,100.0
240830,68534,14709,959049,25.86,168,8,11,8579226,100.0
35622,12303,5596,579326,90.32,156,11,2,2059767,49.81
7203,2377,741,155031,4.73,193,16,5,2402050,28.68
24558,11451,1237,399379,75.89,59,9,5,9092054,50.88
123302,50853,20688,624206,40.46,102,8,16,1666866,100.0
41889,3700,7313,517921,50.54,123,3,19,4391766,38.96
39947,6190,2362,626504,76.1,113,0,22,9834334,33.07
156363,71890,4401,650878,18.47,112,9,11,5161529,100.0
27439,6323,2762,611171,4.33,43,5,8,3887779,23.15
244500,86535,12129,895529,6.26,52,12,7,8603753,100.0
211804,49893,25606,728002,88.2,97,4,18,7775394,100.0
86673,15781,1130,518231,42.54,36,3,0,1199739,69.79
64895,27087,11911,648552,107.65,25,7,6,9516523,86.32
173583,18321,16337,808269,108.96,8,19,8,2516750,91.67
173482,84601,20414,969699,115.33,41,11,5,1641135,100.0
91968,15016,12870,639043,9.13,157,1,20,1392176,68.3
98437,46616,13217,884773,107.88,168,20,23,9950160,96.93
58677,26685,11169,285445,17.54,99,2,23,8385783,100.0
7211,3462,637,106455,85.28,40,15,8,9397145,59.08
87089,18430,6384,354564,90.64,139,5,17,5462563,100.0
204403,75403,6224,953392,111.71,179,5,16,7152332,100.0
64525,1388,4247,487733,53.08,159,12,17,6728525,41.14
29564,14274,289,145735,21.25,170,11,1,2717623,100.0
4706,1867,106,40635,38.34,119,2,19,2577840,74.9
54007,21961,1983,607330,111.23,47,11,8,4823910,67.52
172357,25942,32116,629537,9.35,43,8,18,5986379,100.0
96581,41589,16385,726576,20.53,23,5,8,8013037,100.0
147874,47392,26061,560228,89.97,132,20,13,6771211,100.0
4177,334,595,20366,24.03,190,20,20,5085080,81.73
133360,11792,22942,533748,105.15,23,8,14,8803890,100.0
156934,17411,19353,798081,29.6,50,1,19,3781052,82.29
105952,41885,10697,504453,14.71,54,10,12,7320527,100.0
152941,31248,18644,556147,80.74,41,15,0,4454750,100.0
1791,128,83,16582,28.89,177,13,10,3444627,35.96
114249,18258,6581,407659,78.43,116,7,8,1235460,100.0
105223,22110,3091,406655,104.76,180,0,7,1912826,100.0
23694,8788,339,143124,43.34,15,20,0,4701691,100.0
91738,25882,12333,432573,79.64,200,15,12,2842693,100.0
218572,63584,39965,788168,54.07,129,9,6,8754087,100.0
113402,42168,18597,435743,36.38,43,9,17,2688166,100.0
35862,2003,6845,696729,69.35,177,16,9,7882934,27.47
13727,4350,2627,387166,61.45,77,13,5,5741330,29.56
45384,1780,4269,582748,10.78,190,4,6,4821931,25.2
7911,2121,738,250826,98.87,67,8,8,8060337,26.86
63388,15464,10621,799829,115.2,116,5,10,2438305,56.66
94240,31680,16374,565893,49.22,29,1,7,7819307,100.0
74124,6082,4796,536022,80.99,67,19,20,7406228,53.81
1226,316,179,13596,97.53,152,9,0,6772677,60.9
184938,56739,7477,827754,91.81,164,0,13,2400928,100.0
84233,5509,11299,816210,42.84,143,9,15,6304366,42.06
241418,52499,16389,938119,36.47,80,3,21,3990126,100.0
10900,4755,1199,45045,41.22,106,1,9,5628013,100.0
27396,6927,4534,295005,57.57,39,7,15,4509656,59.34
2978,1229,299,93471,53.36,129,6,13,4052884,27.26
32365,13587,5273,497057,83.14,61,10,23,5783898,56.63
150559,24626,19970,714218,100.7,108,1,6,2181404,100.0
13769,2218,217,52101,28.79,19,10,6,7065573,100.0
31672,12443,5803,609492,104.83,9,5,10,9332226,48.43
45663,2180,3045,884850,21.91,19,2,0,8770217,17.56
21309,8170,2403,84552,52.99,23,9,1,1402504,100.0
49659,1479,7371,327362,21.14,112,3,1,3611362,53.86
11904,3510,1318,279201,3.4,86,3,0,3970810,24.98
17101,7945,2743,567110,104.53,59,12,23,9209698,34.12
89745,10728,9919,862796,22.37,87,12,21,2633392,44.1
110379,6511,2743,583720,108.26,190,8,5,6418759,63.32
854,65,15,3596,59.37,169,15,13,8611494,74.62
167198,6520,8720,616557,90.27,150,12,1,4772238,84.45
22483,3297,1265,171478,77.71,165,17,20,9632879,58.75
159562,41106,10470,544049,49.76,52,14,15,4830691,100.0
215599,74375,7392,814655,35.57,12,12,2,3747810,100.0
55832,856,11058,577039,108.86,127,7,3,2038878,46.09
157772,42873,19670,721871,2.27,152,3,0,6782627,100.0
231568,23258,42937,941805,41.47,172,3,9,598681,100.0
74524,14589,14106,260752,38.08,183,17,20,1087755,100.0
125968,22468,23095,521744,112.13,162,10,7,7350623,100.0
8051,992,174,512116,101.8,28,0,0,1537928,15.52
35091,8838,4206,193364,30.91,83,11,1,546871,100.0
112223,44732,2239,508228,90.74,147,4,16,3079243,100.0
41254,2644,3854,307950,33.74,6,18,8,680690,48.14
66744,3964,11375,613414,102.63,154,18,14,3628520,52.39
98822,7486,19209,799370,58.77,200,9,17,9981795,57.99
51468,25004,5329,219666,15.56,38,20,5,1091844,100.0
59812,783,8652,585655,112.72,95,20,0,4723055,44.11
22674,7388,1061,371969,105.96,42,1,19,7440178,44.79
11211,2191,1995,370086,73.91,43,2,0,3578157,23.41
43581,21568,2161,786841,111.6,104,4,21,5551242,51.71
6040,531,369,101016,92.83,127,13,11,7885299,29.24
8847,2153,924,263718,105.36,174,3,17,8612030,28.04
51657,23051,4651,362933,23.36,176,1,17,7885524,100.0
62654,12672,6360,335049,11.02,178,5,1,9300555,90.56
125218,32914,21748,515893,31.48,191,0,18,6365291,100.0
27783,11948,204,226662,79.51,82,7,16,7642332,85.85
69239,1176,7622,415147,46.13,15,20,3,7350725,54.57
94921,32240,1977,962272,70.79,176,0,6,2801577,61.85
162875,23186,27595,854398,110.51,145,10,18,7325423,100.0
29704,6033,623,479538,63.53,30,11,19,9303789,32.3
169119,74729,31002,863149,104.12,161,20,12,5745020,100.0
150899,21062,12053,558973,114.59,44,6,3,2449916,100.0
41858,18780,6234,993733,35.89,91,16,17,6689873,35.62
122082,10065,6512,583545,28.35,41,5,4,238984,70.29
42397,13707,6924,489988,117.94,109,15,20,998038,67.67
6790,3248,923,90066,79.74,141,3,9,6346096,66.8
19251,4068,2987,220081,96.75,159,7,0,3108902,55.83
85543,10689,2991,727877,9.74,113,15,2,8785704,42.25
50081,4270,8176,421675,81.48,71,13,4,8981154,56.57
169308,44666,24442,743429,26.16,183,4,14,219041,100.0
136162,36319,19250,712679,93.57,99,18,2,9582098,100.0
69022,29433,9593,698772,16.28,136,17,17,7740549,73.8
111015,38649,15446,560635,101.77,113,19,20,7561475,100.0
4995,612,669,56221,45.19,194,20,6,8531284,42.1
243437,69519,35684,814630,107.1,101,9,0,2489961,100.0
40556,7950,6236,191724,55.27,46,20,2,625545,100.0
10232,3959,1797,476508,8.51,115,14,13,8035835,16.28
15058,5462,1415,59228,8.47,62,19,15,536753,100.0
211848,65780,1909,964384,99.7,32,20,7,5096051,100.0
3843,1519,409,213546,20.1,131,19,18,1948451,14.16
58172,19317,10503,780714,48.96,56,7,1,6756715,54.63
199252,25286,27078,673398,30.9,77,5,15,959920,100.0
99999,42049,14861,635899,60.77,200,8,16,6153800,100.0
87128,27094,4303,996504,66.28,134,3,11,1826012,54.54
3136,789,557,39346,67.75,110,17,17,8890348,53.38
7745,3780,1435,89362,13.52,8,12,6,1737932,73.03
172563,16100,13730,626379,98.25,149,11,11,7735399,100.0
217146,57014,30593,884703,51.06,71,19,9,6003870,100.0
707,165,85,20348,22.96,126,3,0,7793729,20.49
96304,22594,11960,977859,103.4,90,14,2,6914140,62.32
34264,4347,1277,247936,101.83,121,12,12,5876154,59.22
35876,15748,5309,431179,96.02,138,15,13,4529365,72.0
63615,27542,4864,274420,19.65,69,12,3,521688,100.0
140890,20992,9232,520276,77.69,162,6,5,8051704,100.0
111643,26356,13952,484938,56.86,20,15,17,2407738,100.0
82085,38875,12581,749857,71.08,145,9,6,2359807,93.43
24908,12035,4134,363300,44.82,19,7,7,8929785,59.86
109552,23300,17467,388658,11.72,157,18,13,4045990,100.0
117600,42013,1889,487569,107.82,24,16,15,1083470,100.0
50903,7216,2523,244769,72.0,41,19,1,9528213,86.0
103710,34045,6921,637255,59.96,99,4,9,7436511,100.0
131748,20897,22198,698048,25.49,119,2,12,5308291,94.08
18209,2505,2409,369984,88.6,5,19,2,802552,30.36
3482,1588,416,19339,47.79,55,2,23,2005073,100.0
46277,17795,7058,711503,107.56,99,20,6,6663033,56.21
107557,49770,1366,406700,87.16,72,16,5,6999623,100.0
190580,63447,29511,819680,53.01,75,10,9,120298,100.0
8512,2947,1358,434873,50.72,163,10,12,7591704,18.11
20333,4508,891,537653,71.27,74,15,17,9628228,24.32
54383,13951,9235,699841,13.59,85,11,22,4365907,46.73
12880,1087,2418,264250,95.44,152,18,2,8934010,30.27
11314,3289,1646,62565,27.45,142,18,18,1831763,100.0
7924,3363,1024,586957,10.79,115,4,4,1678102,10.82
105010,28459,12584,555396,22.48,20,0,6,836,100.0
57676,15895,5077,204645,24.55,47,17,21,6891822,100.0
66228,23849,8087,328251,24.51,30,4,9,1476521,100.0
19156,8187,2172,99992,101.74,197,16,18,9762090,100.0
92343,43093,4325,572885,114.09,33,7,17,7293631,100.0
20988,2874,3598,297220,63.24,170,6,3,4537476,39.2
143058,57365,15433,633204,43.66,118,3,10,1451136,100.0
131890,29896,6465,580756,6.88,147,16,17,8692399,100.0
86711,26594,3314,673685,23.8,126,11,0,5431277,71.29
15723,3307,2919,222090,26.89,183,13,4,9157676,41.6
111081,23413,15645,448702,73.33,89,19,21,9083980,100.0
215767,5306,23876,961583,31.82,124,4,13,7265077,72.2
48541,22556,6830,986322,90.84,94,20,12,7957641,46.99
152591,73180,6231,974826,11.11,105,19,21,1942357,100.0
51940,21079,3028,403110,5.4,177,10,16,8549021,84.23
67795,7662,12736,818777,79.34,123,7,17,3986288,45.52
41145,3481,5761,193620,18.34,5,0,7,7558647,84.63
125618,17470,23214,533490,96.78,165,6,17,5238910,100.0
33173,13605,479,558977,107.01,68,20,21,7053949,47.55
61601,30249,1697,273933,25.4,154,16,13,7568494,100.0
53785,26139,1328,450567,32.14,143,10,21,5983734,87.31
231080,18045,45982,873901,113.39,197,0,9,7463351,100.0
99384,19337,2234,470699,63.06,78,0,16,5258614,93.18
6782,1555,1088,569560,43.56,86,20,15,9411771,10.9
130950,24858,3671,680776,76.31,122,9,1,6704632,86.66
876,280,114,20383,50.63,63,10,4,3037311,31.59
74404,32571,5562,918951,40.52,167,3,6,9320649,60.23
24464,5234,1994,482155,119.09,127,7,10,8966560,36.01
84738,32605,6476,930390,29.92,5,2,18,1204695,61.47
29864,3679,713,231995,55.91,71,14,15,17315,49.5
59568,6331,8786,474884,47.18,137,9,12,5856391,57.01
34799,10453,5655,121193,23.7,21,11,14,5237763,100.0
26188,5177,2781,559638,77.5,163,7,11,9128301,30.09
23769,1375,4553,137485,55.94,149,5,6,4715283,75.01
133429,23318,19862,584668,115.35,120,2,2,8496244,100.0
101241,13808,8535,483495,84.47,69,8,5,928939,92.12
73779,30375,5735,578053,12.6,199,12,14,9519237,86.77
99735,22952,13196,921790,83.65,18,2,1,5317051,65.64
213137,65025,7774,897086,103.0,14,1,21,7165834,100.0
63624,3947,11452,669859,2.21,83,8,2,1042482,37.93
201943,59049,8444,975165,75.89,173,5,2,7772878,100.0
23732,4661,4626,516584,45.48,121,12,0,4476879,29.47
120610,25468,9723,554891,24.08,21,3,9,2369766,100.0
17844,5342,3405,170817,9.93,45,20,6,338575,68.11
69077,16373,3722,279471,3.01,107,14,13,5416333,100.0
203607,66996,14972,890828,103.71,194,7,9,2524282,100.0
151885,74910,25225,971139,109.72,10,5,14,1963819,100.0
39540,19443,2806,317447,59.11,88,17,16,1914180,98.7
34766,15128,3496,767654,86.83,45,9,8,2976147,40.86
119690,15443,23241,938128,2.11,121,1,12,5468628,60.77
123849,6983,2546,917150,96.22,126,1,7,6367823,46.33
237,75,29,1766,60.17,122,15,16,810749,87.6
2059,987,400,19321,16.74,53,8,9,4958811,89.59
89042,33992,12521,997192,22.22,148,17,22,1537900,63.59
50117,11080,8786,430578,37.0,186,7,22,8071725,68.02
13932,2239,1030,511523,72.64,80,4,6,2517714,18.6
67013,11261,4263,393447,113.75,137,15,11,8793559,82.19
80891,11232,6246,381208,37.38,146,2,13,815050,87.93
14402,3852,1572,312323,61.13,38,0,23,6768062,31.44
14743,3123,2423,105865,112.66,54,6,11,135978,85.78
107341,9739,15348,540104,103.3,40,9,11,3035760,89.42
80385,11388,13178,642734,96.09,9,10,12,8382011,67.72
11706,2494,408,40658,82.62,87,3,8,7119728,100.0
115584,51005,19000,510378,66.24,185,13,17,6647214,100.0
135810,49192,19701,459938,32.24,103,7,11,6852710,100.0
43920,5344,6965,743064,95.62,71,5,7,5540175,35.61
24284,9428,2040,119299,22.61,83,18,11,7532813,100.0
31615,2931,4928,553400,109.0,28,2,7,4401432,34.3
25293,3069,4565,190132,113.23,111,4,1,8405896,72.08
