transaction_id,year,month,quarter,country,iso3_code,region,platform,game_edition,sales_channel,retailer,units_sold,gross_revenue_usd,average_selling_price_usd,discount_percentage,digital_sales_percentage,physical_sales_percentage,new_customers,returning_customers,estimated_active_players,peak_concurrent_players,online_players,story_mode_players,gta_online_players,dlc_revenue_usd,shark_card_revenue_usd,average_playtime_hours,average_session_length_minutes,holiday_season,major_sale_event,marketing_campaign,customer_rating,review_count,refund_rate_percentage,currency,exchange_rate_to_usd,internet_penetration_percentage,gaming_market_size,population_millions,gdp_per_capita_usd,release_phase,weekend_sales_percentage,weekday_sales_percentage,season,special_event,top_game_category,platform_generation
GTA5-100469,2014,1,1,South Africa,ZAF,Africa,PS3,Standard Edition,Physical,Target,1745,20887.65,11.97,60.1,37.7,62.3,926,819,19494,1011,13055,6439,13055,12234.07,28678.28,15.9,47.3,1,New Year Sale,1,4.55,23,4.73,ZAR,18.7938,77.8,23.78,53.58,7706.3,Launch,39.4,60.6,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-100424,2014,1,1,South Korea,KOR,Asia,Xbox 360,Premium Edition,Physical,Local Retailer,2473,40928.15,16.55,44.8,38.1,61.9,1679,794,58988,4208,35122,23866,35122,15435.72,61202.83,17.0,43.0,1,New Year Sale,1,4.76,73,1.13,KRW,1301.7231,98.0,186.04,51.56,28189.04,Launch,42.9,57.1,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-100401,2014,1,1,Spain,ESP,Europe,PS3,Standard Edition,Physical,GameStop,2916,49397.04,16.94,43.5,35.7,64.3,1907,1009,43152,3069,24084,19068,24084,23657.18,53269.8,16.4,48.0,1,New Year Sale,1,4.6,58,2.32,EUR,0.9057,86.4,151.72,47.52,30234.37,Launch,52.1,47.9,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-100430,2014,1,1,Sri Lanka,LKA,Asia,PS3,Premium Edition,Physical,Target,362,7131.4,19.7,34.3,38.1,61.9,222,140,8762,575,5265,3497,5265,1919.4,5487.54,13.9,42.5,1,New Year Sale,1,4.46,5,3.64,LKR,318.1288,58.0,1.17,21.23,3435.22,Launch,39.0,61.0,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-100404,2014,1,1,Sweden,SWE,Europe,PS3,Standard Edition,Physical,Local Retailer,1656,22554.72,13.62,54.6,40.5,59.5,1003,653,38998,2672,24358,14640,24358,19018.65,53348.55,16.4,50.2,1,New Year Sale,1,4.76,23,4.99,SEK,10.5787,98.0,41.82,9.71,61181.79,Launch,49.0,51.0,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-100408,2014,1,1,Switzerland,CHE,Europe,PS3,Legacy Edition,Physical,Best Buy,1254,17982.36,14.34,52.2,34.5,65.5,830,424,28774,2252,20218,8556,20218,9293.55,26958.75,15.8,45.6,1,New Year Sale,1,4.4,29,5.7,CHF,0.867,94.2,45.15,8.19,86145.79,Launch,47.3,52.7,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-100445,2014,1,1,Taiwan,TWN,Asia,PS3,Standard Edition,Physical,Target,1996,32015.84,16.04,46.5,38.8,61.2,1086,910,40367,3539,22936,17431,22936,8009.83,29695.19,15.5,40.1,1,New Year Sale,1,4.73,55,3.42,TWD,31.2667,88.0,45.38,23.25,21784.96,Launch,48.9,51.1,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-100411,2014,1,1,Thailand,THA,Asia,Xbox 360,Criminal Enterprise Starter Pack,Physical,Amazon,1589,27871.06,17.54,41.5,34.1,65.9,1006,583,33590,2610,22529,11061,22529,20565.86,47240.87,18.2,48.2,1,New Year Sale,1,4.34,43,3.11,THB,35.3049,65.0,26.43,67.74,6095.8,Launch,49.2,50.8,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-100437,2014,1,1,Tunisia,TUN,Africa,Xbox 360,Premium Edition,Physical,Best Buy,284,4819.48,16.97,43.4,42.1,57.9,182,102,6053,470,4137,1916,4137,3223.21,9795.78,11.0,32.6,1,New Year Sale,1,4.48,4,4.22,TND,3.1168,72.8,0.8,11.12,4476.45,Launch,43.7,56.3,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-100433,2014,1,1,Turkey,TUR,Europe,PS3,Standard Edition,Physical,Target,1744,27712.16,15.89,47.0,33.2,66.8,1168,576,26990,2314,15439,11551,15439,10700.55,31177.05,14.1,44.6,1,New Year Sale,1,4.48,50,0.1,TRY,27.2972,73.6,55.24,76.84,11233.11,Launch,41.1,58.9,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-100456,2014,1,1,Ukraine,UKR,Europe,Xbox 360,Legacy Edition,Physical,Best Buy,590,9888.4,16.76,44.1,42.1,57.9,353,237,16318,1026,12071,4247,12071,5539.06,18341.67,18.3,55.2,1,New Year Sale,1,4.7,11,1.76,UAH,37.8943,69.8,5.83,45.49,4006.74,Launch,48.5,51.5,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-100434,2014,1,1,United Arab Emirates,ARE,Asia,Xbox 360,Standard Edition,Physical,Local Retailer,1669,23132.34,13.86,53.8,39.8,60.2,981,688,35113,2781,25164,9949,25164,17064.95,54629.69,19.0,61.4,1,New Year Sale,1,4.58,34,6.19,AED,3.6821,96.4,28.93,9.3,44186.3,Launch,48.7,51.3,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-100397,2014,1,1,United Kingdom,GBR,Europe,Xbox 360,Standard Edition,Physical,Target,3459,69906.39,20.21,32.6,35.9,64.1,1832,1627,70537,4256,50743,19794,50743,32218.36,93563.39,18.4,56.8,1,New Year Sale,1,4.58,103,1.13,GBP,0.8019,97.2,476.14,64.7,41813.93,Launch,41.4,58.6,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-100485,2014,1,1,United Kingdom,GBR,Europe,Xbox 360,Standard Edition,Physical,Target,3071,52299.13,17.03,43.2,37.5,62.5,1694,1377,85205,7660,55171,30034,55171,20582.67,57694.08,18.4,46.9,1,New Year Sale,1,4.39,51,1.34,GBP,0.7709,97.2,472.98,64.7,41535.99,Launch,45.6,54.4,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-100387,2014,1,1,United States,USA,North America,PS3,Standard Edition,Physical,Local Retailer,5239,101322.26,19.34,35.5,33.4,66.6,3490,1749,163977,10293,122978,40999,122978,56154.95,169998.39,19.0,55.6,1,New Year Sale,1,4.52,104,3.36,USD,1.0054,89.4,5520.02,319.48,53994.16,Launch,39.7,60.3,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-100475,2014,1,1,United States,USA,North America,Xbox 360,Legacy Edition,Physical,Target,6927,111316.89,16.07,46.4,39.4,60.6,3802,3125,104467,7012,76958,27509,76958,78624.44,191500.88,20.6,66.1,1,New Year Sale,1,4.33,92,4.62,USD,1.0017,89.4,5448.0,319.48,53289.7,Launch,47.8,52.2,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-100395,2014,1,1,Uruguay,URY,South America,PS3,Standard Edition,Physical,GameStop,182,2891.98,15.89,47.0,38.5,61.5,114,68,4073,293,2488,1585,2488,728.61,2893.67,12.9,38.2,1,New Year Sale,1,4.56,4,3.85,UYU,40.2591,79.6,0.55,3.44,16645.35,Launch,52.7,47.3,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-100483,2014,1,1,Uruguay,URY,South America,PS3,Standard Edition,Physical,Amazon,246,3402.18,13.83,53.9,34.6,65.4,148,98,4981,311,2884,2097,2884,1620.07,3866.88,12.2,48.0,1,New Year Sale,1,4.5,5,5.88,UYU,40.5405,79.6,0.56,3.44,17094.34,Launch,37.8,62.2,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-100461,2014,1,1,Vietnam,VNM,Asia,Xbox 360,Standard Edition,Physical,Walmart,1347,19962.54,14.82,50.6,40.3,59.7,873,474,27452,1381,18722,8730,18722,12225.21,34892.22,16.6,63.3,1,New Year Sale,1,4.67,36,4.04,VND,24864.356,78.6,10.53,90.99,2127.03,Launch,50.7,49.3,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-100569,2014,2,1,Algeria,DZA,Africa,PS3,Premium Edition,Physical,Local Retailer,166,4350.86,26.21,12.6,39.7,60.3,102,64,10417,660,7574,2843,7574,4379.2,11957.0,14.1,52.5,0,None,0,4.25,3,5.2,DZD,134.7851,62.8,4.84,38.45,5616.71,Launch,41.5,58.5,Winter,None,Action-Adventure,Gen7
GTA5-100491,2014,2,1,Argentina,ARG,South America,Xbox 360,Standard Edition,Physical,Best Buy,334,8343.32,24.98,16.7,35.9,64.1,195,139,20145,1570,11171,8974,11171,6683.51,15481.07,13.7,42.2,0,None,0,4.62,4,0.69,ARS,353.7911,82.4,23.92,42.5,14657.74,Launch,47.8,52.2,Winter,None,Action-Adventure,Gen7
GTA5-100542,2014,2,1,Armenia,ARM,Asia,PS3,Standard Edition,Physical,GameStop,133,3158.75,23.75,20.8,44.8,55.2,83,50,5058,341,3748,1310,3748,3804.7,8044.96,14.0,47.6,0,None,0,4.38,3,4.61,AMD,401.6376,75.9,0.15,2.93,3998.56,Launch,46.1,53.9,Winter,None,Action-Adventure,Gen7
GTA5-100572,2014,2,1,Australia,AUS,Oceania,Xbox 360,Premium Edition,Physical,GameStop,1335,32467.2,24.32,18.9,37.9,62.1,709,626,74912,5796,46140,28772,46140,24539.41,87485.72,18.7,60.5,0,None,0,4.41,33,3.29,AUD,1.5275,93.4,225.97,23.27,67435.74,Launch,37.2,62.8,Winter,None,Action-Adventure,Gen7
GTA5-100562,2014,2,1,Austria,AUT,Europe,PS3,Premium Edition,Physical,Best Buy,545,14627.8,26.84,10.5,33.6,66.4,354,191,26374,1562,18329,8045,18329,6739.63,20183.11,15.6,56.1,0,None,0,4.59,12,3.39,EUR,0.9107,91.4,22.58,8.6,48259.91,Launch,49.6,50.4,Winter,None,Action-Adventure,Gen7
GTA5-100534,2014,2,1,Azerbaijan,AZE,Asia,Xbox 360,Standard Edition,Physical,Local Retailer,150,3567.0,23.78,20.7,34.4,65.6,91,59,10758,854,7382,3376,7382,3068.98,6725.08,19.4,39.4,0,None,0,4.38,3,2.66,AZN,1.7042,81.4,1.47,9.61,7952.65,Launch,42.5,57.5,Winter,None,Action-Adventure,Gen7
GTA5-100561,2014,2,1,Bahrain,BHR,Asia,PS3,Standard Edition,Physical,GameStop,155,4648.45,29.99,0.0,44.2,55.8,95,60,10568,654,7904,2664,7904,3894.73,7912.13,16.0,47.5,0,None,0,4.52,3,2.22,BHD,0.3781,97.8,0.74,1.32,25141.75,Launch,48.7,51.3,Winter,None,Action-Adventure,Gen7
GTA5-100556,2014,2,1,Bangladesh,BGD,Asia,PS3,Legacy Edition,Physical,Best Buy,224,5575.36,24.89,17.0,38.9,61.1,150,74,12201,841,7101,5100,7101,5860.42,14769.72,13.8,48.4,0,None,0,4.47,4,4.31,BDT,109.5273,65.5,4.98,158.87,1225.34,Launch,43.4,56.6,Winter,None,Action-Adventure,Gen7
GTA5-100567,2014,2,1,Belgium,BEL,Europe,Xbox 360,Standard Edition,Physical,Amazon,636,17013.0,26.75,10.8,42.5,57.5,372,264,30891,2012,22804,8087,22804,20678.72,46656.26,16.6,51.7,0,None,0,4.53,12,0.63,EUR,0.8977,92.4,30.46,11.13,45006.79,Launch,48.5,51.5,Winter,None,Action-Adventure,Gen7
GTA5-100490,2014,2,1,Brazil,BRA,South America,Xbox 360,Criminal Enterprise Starter Pack,Physical,Amazon,718,18668.0,26.0,13.3,41.2,58.8,382,336,35045,2626,19605,15440,19605,16302.92,35668.41,14.8,37.9,0,None,0,4.46,14,1.76,BRL,5.0716,77.0,223.84,203.4,12282.03,Launch,48.0,52.0,Winter,None,Action-Adventure,Gen7
GTA5-100536,2014,2,1,Bulgaria,BGR,Europe,PS3,Standard Edition,Physical,Local Retailer,260,6760.0,26.0,13.3,38.9,61.1,156,104,16360,1398,9617,6743,9617,4266.92,9852.23,15.3,38.7,0,None,0,4.59,5,0.21,BGN,1.8109,79.7,1.64,7.29,7819.19,Launch,44.1,55.9,Winter,None,Action-Adventure,Gen7
GTA5-100545,2014,2,1,Cambodia,KHM,Asia,PS3,Legacy Edition,Physical,Amazon,67,1796.27,26.81,10.6,37.3,62.7,41,26,2968,185,2057,911,2057,929.09,1903.64,13.8,29.4,0,None,0,4.57,3,2.67,KHR,4194.4655,59.8,0.11,15.18,1103.3,Launch,49.0,51.0,Winter,None,Action-Adventure,Gen7
GTA5-100488,2014,2,1,Canada,CAN,North America,Xbox 360,Legacy Edition,Physical,Local Retailer,662,19356.88,29.24,2.5,36.9,63.1,419,243,40979,2311,25753,15226,25753,12780.85,46695.57,18.7,46.8,0,None,0,4.47,10,1.0,CAD,1.3224,96.4,178.38,35.42,52458.62,Launch,40.0,60.0,Winter,None,Action-Adventure,Gen7
GTA5-100492,2014,2,1,Chile,CHL,South America,Xbox 360,Standard Edition,Physical,GameStop,197,5707.09,28.97,3.4,39.1,60.9,126,71,11881,927,8474,3407,8474,4924.2,18167.49,16.3,48.2,0,None,0,4.46,5,2.17,CLP,911.1003,83.1,7.1,17.2,16118.56,Launch,51.5,48.5,Winter,None,Action-Adventure,Gen7
GTA5-100560,2014,2,1,China,CHN,Asia,Xbox 360,Standard Edition,Physical,Walmart,1617,46553.43,28.79,4.0,34.7,65.3,897,720,99827,5558,66567,33260,66567,60275.42,123038.11,17.3,51.2,0,None,0,4.46,30,4.09,CNY,7.0307,81.4,2208.81,1402.52,7571.56,Launch,47.4,52.6,Winter,None,Action-Adventure,Gen7
GTA5-100493,2014,2,1,Colombia,COL,South America,PS3,Legacy Edition,Physical,Amazon,225,5850.0,26.0,13.3,37.2,62.8,135,90,16699,1154,10903,5796,10903,3411.5,13471.87,15.6,41.6,0,None,0,4.54,5,2.69,COP,3933.2907,77.0,11.3,47.56,8247.39,Launch,51.0,49.0,Winter,None,Action-Adventure,Gen7
GTA5-100512,2014,2,1,Croatia,HRV,Europe,Xbox 360,Standard Edition,Physical,Local Retailer,202,5573.18,27.59,8.0,38.3,61.7,137,65,12790,678,8543,4247,8543,6277.29,15130.45,14.7,40.7,0,None,0,4.56,3,2.64,EUR,0.8967,81.9,1.51,4.25,13877.77,Launch,43.1,56.9,Winter,None,Action-Adventure,Gen7
GTA5-100535,2014,2,1,Cyprus,CYP,Europe,PS3,Standard Edition,Physical,Best Buy,98,2844.94,29.03,3.2,39.1,60.9,52,46,10642,681,6577,4065,6577,3858.06,8846.3,13.0,46.6,0,None,0,4.5,3,3.2,EUR,0.8862,83.2,0.38,0.87,27398.42,Launch,46.6,53.4,Winter,None,Action-Adventure,Gen7
GTA5-100537,2014,2,1,Czech Republic,CZE,Europe,Xbox 360,Standard Edition,Physical,GameStop,467,11581.6,24.8,17.3,41.4,58.6,262,205,29683,2610,17031,12652,17031,7366.19,15338.62,13.7,28.9,0,None,0,4.64,10,3.08,CZK,22.6176,89.3,10.28,10.63,20152.76,Launch,44.8,55.2,Winter,None,Action-Adventure,Gen7
GTA5-100506,2014,2,1,Denmark,DNK,Europe,PS3,Standard Edition,Physical,Target,390,10537.8,27.02,9.9,41.0,59.0,214,176,30295,2665,21165,9130,21165,8746.34,25707.7,16.1,33.8,0,None,0,4.4,8,2.38,DKK,7.0408,98.0,18.21,5.67,59028.04,Launch,38.4,61.6,Winter,None,Action-Adventure,Gen7
GTA5-100496,2014,2,1,Ecuador,ECU,South America,PS3,Standard Edition,Physical,Amazon,74,2074.96,28.04,6.5,38.3,61.7,44,30,4221,306,3122,1099,3122,1897.26,5916.88,13.1,35.6,0,None,0,4.61,3,5.96,USD,1.0047,67.3,0.97,16.19,6272.32,Launch,34.9,65.1,Winter,None,Action-Adventure,Gen7
GTA5-100509,2014,2,1,Egypt,EGY,Africa,PS3,Legacy Edition,Physical,Best Buy,484,10943.24,22.61,24.6,42.3,57.7,284,200,19712,1437,10951,8761,10951,3020.47,12015.95,16.7,50.4,0,None,0,4.79,13,5.77,EGP,30.4655,71.4,13.2,92.08,3445.19,Launch,45.1,54.9,Winter,None,Action-Adventure,Gen7
GTA5-100565,2014,2,1,Estonia,EST,Europe,PS3,Standard Edition,Physical,Best Buy,193,5214.86,27.02,9.9,39.2,60.8,113,80,12465,957,7307,5158,7307,5021.36,12205.86,14.6,52.5,0,None,0,4.48,5,3.85,EUR,0.9028,91.7,0.66,1.32,19422.25,Launch,59.0,41.0,Winter,None,Action-Adventure,Gen7
GTA5-100553,2014,2,1,Ethiopia,ETH,Africa,Xbox 360,Standard Edition,Physical,Amazon,99,2517.57,25.43,15.2,37.8,62.2,61,38,6056,319,4534,1522,4534,3382.06,6937.24,15.4,44.7,0,None,0,4.45,3,5.79,ETB,56.3217,57.0,0.8,97.14,643.31,Launch,51.0,49.0,Winter,None,Action-Adventure,Gen7
GTA5-100532,2014,2,1,Fiji,FJI,Oceania,Xbox 360,Standard Edition,Physical,GameStop,52,1394.12,26.81,10.6,40.3,59.7,28,24,2268,201,1597,671,1597,929.52,2894.45,12.3,34.7,0,None,0,4.48,3,0.69,FJD,2.2036,67.5,0.03,0.91,5015.74,Launch,40.8,59.2,Winter,None,Action-Adventure,Gen7
GTA5-100507,2014,2,1,Finland,FIN,Europe,PS3,Premium Edition,Physical,Amazon,490,13445.6,27.44,8.5,39.7,60.3,311,179,24616,2111,14035,10581,14035,7898.73,21053.98,12.9,58.0,0,None,0,4.39,8,1.98,EUR,0.8963,97.5,13.9,5.46,49734.52,Launch,41.1,58.9,Winter,None,Action-Adventure,Gen7
GTA5-100499,2014,2,1,France,FRA,Europe,PS3,Standard Edition,Physical,GameStop,1234,32195.06,26.09,13.0,41.7,58.3,816,418,67100,3575,39062,28038,39062,26844.11,88582.2,14.0,32.6,0,None,0,4.75,27,3.14,EUR,0.9069,92.7,441.82,66.79,43066.8,Launch,40.8,59.2,Winter,None,Action-Adventure,Gen7
GTA5-100510,2014,2,1,Georgia,GEO,Asia,PS3,Criminal Enterprise Starter Pack,Physical,Target,110,2817.1,25.61,14.6,38.9,61.1,65,45,7303,409,4338,2965,4338,3149.28,9843.15,13.2,62.9,0,None,0,4.46,3,3.38,GEL,2.7143,77.3,0.27,3.74,4583.57,Launch,43.9,56.1,Winter,None,Action-Adventure,Gen7
GTA5-100498,2014,2,1,Germany,DEU,Europe,Xbox 360,Standard Edition,Physical,Walmart,1404,41600.52,29.63,1.2,40.8,59.2,816,588,82165,5906,57593,24572,57593,44037.98,129737.08,19.6,39.9,0,None,0,4.27,30,1.61,EUR,0.8993,94.4,743.94,81.97,47269.41,Launch,45.8,54.2,Winter,None,Action-Adventure,Gen7
GTA5-100528,2014,2,1,Ghana,GHA,Africa,PS3,Standard Edition,Physical,Walmart,123,3127.89,25.43,15.2,33.0,67.0,67,56,9410,531,6830,2580,6830,5752.45,13331.3,16.4,36.8,0,None,0,4.6,3,4.45,GHS,11.8237,62.9,1.02,26.31,2019.28,Launch,47.7,52.3,Winter,None,Action-Adventure,Gen7
GTA5-100519,2014,2,1,Greece,GRC,Europe,PS3,Legacy Edition,Physical,Walmart,342,8019.9,23.45,21.8,38.4,61.6,187,155,17762,930,13058,4704,13058,5252.46,11762.64,14.6,48.5,0,None,0,4.47,8,4.29,EUR,0.8884,78.5,8.73,11.13,22274.76,Launch,40.3,59.7,Winter,None,Action-Adventure,Gen7
GTA5-100548,2014,2,1,Hong Kong,HKG,Asia,PS3,Premium Edition,Physical,Target,594,15461.82,26.03,13.2,41.4,58.6,364,230,43503,3300,27759,15744,27759,27060.32,59969.24,18.0,51.3,0,None,0,4.42,6,3.13,HKD,7.8646,88.0,22.07,7.29,39428.24,Launch,37.3,62.7,Winter,None,Action-Adventure,Gen7
GTA5-100527,2014,2,1,Hungary,HUN,Europe,Xbox 360,Standard Edition,Physical,GameStop,300,7773.0,25.91,13.6,39.1,60.9,202,98,20101,1261,13970,6131,13970,7612.95,15735.33,15.7,44.1,0,None,0,4.81,6,3.53,HUF,358.5603,87.6,5.46,10.02,14201.33,Launch,47.0,53.0,Winter,None,Action-Adventure,Gen7
GTA5-100531,2014,2,1,Iceland,ISL,Europe,PS3,Premium Edition,Physical,Best Buy,184,5236.64,28.46,5.1,42.3,57.7,111,73,8314,459,6164,2150,6164,5288.18,11562.18,15.1,40.4,0,None,0,4.5,3,3.84,ISK,138.2958,98.0,0.33,0.33,51701.01,Launch,42.2,57.8,Winter,None,Action-Adventure,Gen7
GTA5-100552,2014,2,1,India,IND,Asia,Xbox 360,Standard Edition,Physical,Amazon,809,21810.64,26.96,10.1,38.2,61.8,449,360,57001,3431,34038,22963,34038,24606.83,70422.45,13.4,44.7,0,None,0,4.66,15,3.57,INR,83.1621,64.4,233.17,1266.93,1643.25,Launch,41.9,58.1,Winter,None,Action-Adventure,Gen7
GTA5-100566,2014,2,1,Indonesia,IDN,Asia,Xbox 360,Standard Edition,Physical,GameStop,544,14796.8,27.2,9.3,39.2,60.8,332,212,39913,2441,22229,17684,22229,21962.77,51080.73,14.5,33.5,0,None,0,4.69,13,3.63,IDR,15477.1034,60.5,68.42,252.98,3841.78,Launch,45.4,54.6,Winter,None,Action-Adventure,Gen7
GTA5-100563,2014,2,1,Iraq,IRQ,Asia,PS3,Standard Edition,Physical,Target,137,4108.63,29.99,0.0,31.3,68.7,85,52,10601,542,6211,4390,6211,4042.69,12508.0,15.6,36.7,0,None,0,4.57,3,4.87,IQD,1310.0101,59.0,4.29,34.41,6499.87,Launch,51.2,48.8,Winter,None,Action-Adventure,Gen7
GTA5-100513,2014,2,1,Ireland,IRL,Europe,Xbox 360,Legacy Edition,Physical,Walmart,464,12746.08,27.47,8.4,38.1,61.9,312,152,23578,1481,13063,10515,13063,9705.96,25464.93,12.1,32.5,0,None,0,4.53,6,3.04,EUR,0.9212,92.4,10.64,4.65,47682.5,Launch,49.2,50.8,Winter,None,Action-Adventure,Gen7
GTA5-100520,2014,2,1,Israel,ISR,Asia,Xbox 360,Standard Edition,Physical,GameStop,611,15794.35,25.85,13.8,43.2,56.8,332,279,28502,1819,16960,11542,16960,8738.65,33636.18,18.5,31.0,0,None,0,4.5,12,3.14,ILS,3.6898,85.3,17.7,8.2,37483.64,Launch,46.7,53.3,Winter,None,Action-Adventure,Gen7
GTA5-100500,2014,2,1,Italy,ITA,Europe,Xbox 360,Premium Edition,Physical,Local Retailer,660,17536.2,26.57,11.4,33.5,66.5,406,254,56277,3377,40039,16238,40039,29123.05,85619.04,15.8,50.5,0,None,0,4.6,7,2.32,EUR,0.8988,78.2,246.4,60.72,36232.29,Launch,46.2,53.8,Winter,None,Action-Adventure,Gen7
GTA5-100573,2014,2,1,Japan,JPN,Asia,Xbox 360,Standard Edition,Physical,Amazon,1215,34506.0,28.4,5.3,39.3,60.7,732,483,89685,5992,60207,29478,60207,31471.03,77192.76,15.5,47.3,0,None,0,4.67,27,5.16,JPY,147.8372,95.1,935.16,128.51,41346.42,Launch,48.1,51.9,Winter,None,Action-Adventure,Gen7
GTA5-100538,2014,2,1,Jordan,JOR,Asia,PS3,Standard Edition,Physical,Local Retailer,213,5282.4,24.8,17.3,41.6,58.4,128,85,7032,424,4371,2661,4371,1545.78,3950.84,13.9,37.9,0,None,0,4.37,4,1.84,JOD,0.7168,73.9,0.57,6.58,4518.72,Launch,46.0,54.0,Winter,None,Action-Adventure,Gen7
GTA5-100541,2014,2,1,Kazakhstan,KAZ,Asia,PS3,Standard Edition,Physical,Amazon,300,8439.0,28.13,6.2,36.7,63.3,160,140,11452,710,7270,4182,7270,4461.23,14588.2,15.2,49.9,0,None,0,4.45,8,1.73,KZT,445.6155,82.6,6.68,17.2,13479.75,Launch,42.5,57.5,Winter,None,Action-Adventure,Gen7
GTA5-100539,2014,2,1,Kenya,KEN,Africa,Xbox 360,Premium Edition,Physical,Local Retailer,244,6431.84,26.36,12.1,42.5,57.5,155,89,9266,736,5233,4033,5233,3778.61,8574.98,12.7,54.5,0,None,0,4.71,3,3.45,KES,127.1008,71.6,1.63,44.52,1431.05,Launch,50.5,49.5,Winter,None,Action-Adventure,Gen7
GTA5-100551,2014,2,1,Kuwait,KWT,Asia,PS3,Criminal Enterprise Starter Pack,Physical,Best Buy,345,10346.55,29.99,0.0,36.0,64.0,195,150,20664,1773,14630,6034,14630,11127.88,29147.88,14.3,30.7,0,None,0,4.59,5,3.23,KWD,0.3114,89.4,5.7,3.44,51745.43,Launch,36.8,63.2,Winter,None,Action-Adventure,Gen7
GTA5-100525,2014,2,1,Latvia,LVA,Europe,PS3,Premium Edition,Physical,Best Buy,185,5187.4,28.04,6.5,41.3,58.7,99,86,13390,849,9084,4306,9084,5212.58,18864.19,12.5,48.5,0,None,0,4.55,3,2.83,EUR,0.9065,87.6,0.7,2.02,15406.93,Launch,53.6,46.4,Winter,None,Action-Adventure,Gen7
GTA5-100549,2014,2,1,Lebanon,LBN,Asia,PS3,Standard Edition,Physical,Amazon,133,3649.52,27.44,8.5,37.3,62.7,72,61,8005,499,5948,2057,5948,2373.0,5501.78,17.2,31.0,0,None,0,4.61,3,2.5,LBP,90457.7159,79.2,0.93,5.97,9770.63,Launch,45.5,54.5,Winter,None,Action-Adventure,Gen7
GTA5-100559,2014,2,1,Lithuania,LTU,Europe,PS3,Standard Edition,Physical,Best Buy,187,5428.61,29.03,3.2,43.7,56.3,110,77,11477,782,6835,4642,6835,6379.94,14743.13,13.4,37.5,0,None,0,4.54,5,2.62,EUR,0.9146,84.9,1.21,2.93,16159.13,Launch,51.1,48.9,Winter,None,Action-Adventure,Gen7
GTA5-100524,2014,2,1,Luxembourg,LUX,Europe,Xbox 360,Standard Edition,Physical,Walmart,234,6287.58,26.87,10.4,35.9,64.1,140,94,12061,832,8429,3632,8429,4213.16,11545.64,15.2,54.9,0,None,0,4.43,3,1.49,EUR,0.8988,98.0,1.39,0.56,110548.97,Launch,46.2,53.8,Winter,None,Action-Adventure,Gen7
GTA5-100543,2014,2,1,Malaysia,MYS,Asia,Xbox 360,Standard Edition,Physical,Target,546,14294.28,26.18,12.7,36.0,64.0,369,177,32500,2419,21444,11056,21444,9699.28,34547.27,14.9,36.8,0,None,0,4.65,5,3.7,MYR,4.5484,85.2,21.55,30.36,11089.02,Launch,37.2,62.8,Winter,None,Action-Adventure,Gen7
GTA5-100489,2014,2,1,Mexico,MEX,North America,PS3,Premium Edition,Physical,Local Retailer,434,12208.42,28.13,6.2,37.6,62.4,242,192,33237,1999,22078,11159,22078,15803.75,47284.11,16.8,41.2,0,None,0,4.61,4,1.29,MXN,18.4782,71.6,98.17,123.45,11295.39,Launch,46.9,53.1,Winter,None,Action-Adventure,Gen7
GTA5-100530,2014,2,1,Morocco,MAR,Africa,Xbox 360,Standard Edition,Physical,Walmart,232,6915.92,29.81,0.6,34.1,65.9,150,82,13035,950,9578,3457,9578,3200.65,11579.41,15.7,42.3,0,None,0,4.5,6,3.98,MAD,10.0745,78.8,3.22,33.39,3347.9,Launch,44.8,55.2,Winter,None,Action-Adventure,Gen7
GTA5-100568,2014,2,1,Myanmar,MMR,Asia,Xbox 360,Criminal Enterprise Starter Pack,Physical,Walmart,89,2276.62,25.58,14.7,38.9,61.1,53,36,5537,384,4075,1462,4075,2302.35,7582.08,15.9,50.1,0,None,0,4.27,3,3.62,MMK,2121.9667,61.4,0.66,53.63,1289.81,Launch,40.1,59.9,Winter,None,Action-Adventure,Gen7
GTA5-100517,2014,2,1,Nepal,NPL,Asia,PS3,Standard Edition,Physical,Walmart,106,2880.02,27.17,9.4,37.0,63.0,64,42,3751,245,2097,1654,2097,1291.44,4218.78,14.1,44.4,0,None,0,4.71,3,5.4,NPR,131.235,58.5,0.21,28.33,786.46,Launch,45.2,54.8,Winter,None,Action-Adventure,Gen7
