id,name,org,family,release_date,architecture,param_count_b,context_length,is_open_source,is_multimodal,supports_function_calling,license,hf_model_id,tags,is_multimodal_or,size_tier,context_tier,age_days,org_type,is_instruct,has_code_focus
unslothai/vram-16,Qwen/Qwen3-Embedding-4B,ibm-research,Qwen,2023-05-15 14:05:07,transformer,8.315222382028324,131072.0,True,False,False,mit,Xenova/bge-small-en-v1.5,"['transformers', 'pytorch', 'safetensors', 'bert', 'feature-extraction', 'mteb', 'sentence transformers', 'en', 'license:mit', 'model-index', 'text-embeddings-inference', 'endpoints_compatible', 'region:us', 'deploy:azure']",False,xxlarge,very_long,169,startup_or_community,True,False
RedHatAI/Llama-3.2-1B-Instruct-FP8,meta-llama/Llama-3.1-8B,zeroentropy,Qwen,2023-02-08 19:25:46,transformer,7.310717618073175,131072.0,True,False,False,apache-2.0,meta-llama/Meta-Llama-3-8B,"['transformers', 'pytorch', 'tf', 'hubert', 'feature-extraction', 'speech', 'en', 'dataset:librispeech_asr', 'license:apache-2.0', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,medium,very_long,600,startup_or_community,False,False
dmis-lab/biobert-v1.1,Qwen/Qwen2.5-3B-Instruct,nm-testing,Phi,2023-12-30 06:27:30,transformer,8.405077844218388,131072.0,True,False,False,llama3.2,meta-llama/Llama-3.2-1B-Instruct,"['transformers', 'safetensors', 't5gemma', 'text2text-generation', 'base_model:google/t5gemma-s-s-prefixlm', 'base_model:finetune:google/t5gemma-s-s-prefixlm', 'license:gemma', 'endpoints_compatible', 'region:us']",False,small,very_long,509,startup_or_community,False,False
BAAI/bge-base-zh-v1.5,moonshotai/Kimi-K2-Instruct-0905,kyutai,Qwen,2024-03-07 15:45:34,transformer,30.128993106527652,131072.0,True,False,False,apache-2.0,apple/OpenELM-1_1B-Instruct,"['transformers', 'safetensors', 'llama', 'feature-extraction', 'endpoints_compatible', 'region:us']",False,tiny,very_long,508,startup_or_community,False,False
deepseek-ai/DeepSeek-R1,TheBloke/TinyLlama-1.1B-Chat-v0.3-GPTQ,ragavsachdeva,Llama,2025-10-16 22:44:33,transformer,6.536387985839927,131072.0,True,False,False,apache-2.0,microsoft/codebert-base,"['sentence-transformers', 'safetensors', 'qwen3', 'text-generation', 'transformers', 'sentence-similarity', 'feature-extraction', 'text-embeddings-inference', 'base_model:Qwen/Qwen3-4B-Base', 'base_model:finetune:Qwen/Qwen3-4B-Base', 'license:apache-2.0', 'endpoints_compatible', 'region:us']",False,xxlarge,very_long,98,startup_or_community,False,False
BAAI/bge-large-zh-v1.5,deepseek-ai/DeepSeek-R1-0528,meta-llama,Gemma,2024-07-18 08:56:00,transformer,7.251505579339908,131072.0,True,False,False,mit,deepseek-ai/DeepSeek-V2-Lite-Chat,"['transformers', 'safetensors', 'modernbert', 'feature-extraction', 'base_model:answerdotai/ModernBERT-base', 'base_model:finetune:answerdotai/ModernBERT-base', 'license:mit', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']",False,xxlarge,very_long,1112,startup_or_community,False,False
Qwen/Qwen3-4B-Instruct-2507,Xenova/paraphrase-multilingual-MiniLM-L12-v2,sonoisa,Qwen,2025-04-27 03:41:29,transformer,5.842678912039358,131072.0,True,False,False,cc-by-nc-sa-4.0,BAAI/bge-base-en-v1.5,"['transformers', 'pytorch', 'safetensors', 'bert', 'feature-extraction', 'mteb', 'sentence transformers', 'en', 'license:mit', 'model-index', 'text-embeddings-inference', 'endpoints_compatible', 'region:us', 'deploy:azure']",False,xxlarge,very_long,714,startup_or_community,False,False
Qwen/Qwen2.5-1.5B-Instruct,TheBloke/TinyLlama-1.1B-Chat-v0.3-GPTQ,meta-llama,Mistral,2023-12-09 09:42:17,transformer,0.5,131072.0,True,False,False,apache-2.0,kyutai/mimi,"['sentence-transformers', 'pytorch', 'safetensors', 'modernbert', 'feature-extraction', 'granite', 'embeddings', 'transformers', 'mteb', 'en', 'license:apache-2.0', 'text-embeddings-inference', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,xxlarge,very_long,385,startup_or_community,False,False
zeroentropy/zembed-1-embedding,jinaai/jina-embeddings-v2-base-de,sshleifer,Llama,2026-02-02 10:27:57,transformer,6.4439020574322345,131072.0,True,False,False,apache-2.0,BAAI/bge-small-zh,"['sentence-transformers', 'safetensors', 'qwen3', 'text-generation', 'transformers', 'sentence-similarity', 'feature-extraction', 'text-embeddings-inference', 'base_model:Qwen/Qwen3-4B-Base', 'base_model:finetune:Qwen/Qwen3-4B-Base', 'license:apache-2.0', 'endpoints_compatible', 'region:us']",False,tiny,very_long,1538,startup_or_community,False,False
microsoft/wavlm-base-plus,deepseek-ai/DeepSeek-V3.2,trl-internal-testing,Qwen,2023-05-15 14:05:07,transformer,7.145336339570696,131072.0,True,False,False,apache-2.0,Qwen/Qwen3-Coder-30B-A3B-Instruct,"['transformers', 'pytorch', 'tf', 'convbert', 'feature-extraction', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,xxlarge,very_long,214,startup_or_community,False,False
nvidia/llama-nemotron-embed-1b-v2,Qwen/Qwen3-1.7B,mistralai,Qwen,2024-06-03 09:08:12,transformer,0.5,131072.0,True,False,False,llama3.2,nvidia/Gemma-4-26B-A4B-NVFP4,"['transformers', 'pytorch', 'llama', 'text-generation', 'dataset:datajuicer/redpajama-wiki-refined-by-data-juicer', 'dataset:datajuicer/redpajama-arxiv-refined-by-data-juicer', 'dataset:datajuicer/redpajama-c4-refined-by-data-juicer', 'dataset:datajuicer/redpajama-book-refined-by-data-juicer', 'dataset:datajuicer/redpajama-cc-2019-30-refined-by-data-juicer', 'dataset:datajuicer/redpajama-cc-2020-05-refined-by-data-juicer', 'dataset:datajuicer/redpajama-cc-2021-04-refined-by-data-juicer', 'dataset:datajuicer/redpajama-cc-2022-05-refined-by-data-juicer', 'dataset:datajuicer/redpajama-cc-2023-06-refined-by-data-juicer', 'dataset:datajuicer/redpajama-pile-stackexchange-refined-by-data-juicer', 'dataset:datajuicer/redpajama-stack-code-refined-by-data-juicer', 'dataset:datajuicer/the-pile-nih-refined-by-data-juicer', 'dataset:datajuicer/the-pile-europarl-refined-by-data-juicer', 'dataset:datajuicer/the-pile-philpaper-refined-by-data-juicer', 'dataset:datajuicer/the-pile-pubmed-abstracts-refined-by-data-juicer', 'dataset:datajuicer/the-pile-pubmed-central-refined-by-data-juicer', 'dataset:datajuicer/the-pile-freelaw-refined-by-data-juicer', 'dataset:datajuicer/the-pile-hackernews-refined-by-data-juicer', 'dataset:datajuicer/the-pile-uspto-refined-by-data-juicer', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,tiny,very_long,387,startup_or_community,False,False
QuantTrio/Qwen3-VL-30B-A3B-Instruct-AWQ,Xenova/bge-base-en-v1.5,dmis-lab,DeepSeek,2025-09-23 11:35:17,transformer,7.0960840591766345,131072.0,True,False,False,apache-2.0,ncbi/MedCPT-Query-Encoder,"['safetensors', 'llama', 'text-generation', 'conversational', 'en', 'license:apache-2.0', 'compressed-tensors', 'region:us']",False,small,very_long,1538,startup_or_community,False,False
sentence-transformers/distilbert-base-nli-mean-tokens,meta-llama/Llama-3.2-1B,Andycurrent,Qwen,2025-12-01 02:34:49,transformer,119.24780175889241,131072.0,True,False,False,apache-2.0,mesolitica/llama2-embedding-1b-8k,"['transformers', 'safetensors', 'phi3', 'text-generation', 'nlp', 'code', 'conversational', 'custom_code', 'multilingual', 'ar', 'zh', 'cs', 'da', 'nl', 'en', 'fi', 'fr', 'de', 'he', 'hu', 'it', 'ja', 'ko', 'no', 'pl', 'pt', 'ru', 'es', 'sv', 'th', 'tr', 'uk', 'license:mit', 'text-generation-inference', 'endpoints_compatible', 'region:us']",False,xxlarge,very_long,714,startup_or_community,False,False
Qwen/Qwen2.5-0.5B,nlpai-lab/KURE-v1,Qwen,Qwen,2024-09-16 11:55:40,transformer,6.349702685715507,131072.0,True,False,False,apache-2.0,OrdalieTech/Solon-embeddings-large-0.1,"['transformers', 'pytorch', 'jax', 'bert', 'feature-extraction', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,xxlarge,very_long,882,startup_or_community,False,False
trl-internal-testing/tiny-Qwen2ForCausalLM-2.5,deepseek-ai/DeepSeek-R1-0528,sshleifer,Qwen,2026-01-30 15:08:18,transformer,30.98289586132676,131072.0,True,False,False,apache-2.0,Qwen/Qwen3-8B-AWQ,"['sentence-transformers', 'pytorch', 'bert', 'feature-extraction', 'sentence-similarity', 'transformers', 'zh', 'license:mit', 'text-embeddings-inference', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,large,very_long,1106,startup_or_community,False,False
arkohut/jina-embeddings-v2-base-en,google/t5gemma-s-s-prefixlm,descript,Qwen,2025-06-03 14:39:10,transformer,7.028206003159996,131072.0,True,False,False,mit,jinaai/jina-embeddings-v5-text-nano,"['transformers', 'safetensors', 'gemma3_text', 'text-generation', 'conversational', 'base_model:google/gemma-3-1b-pt', 'base_model:finetune:google/gemma-3-1b-pt', 'license:gemma', 'text-generation-inference', 'endpoints_compatible', 'region:us']",False,xxlarge,very_long,555,research_lab,False,False
unslothai/vram-16,intfloat/multilingual-e5-large,mixedbread-ai,Qwen,2023-10-05 23:51:41,transformer,6.316440103020042,131072.0,True,False,False,apache-2.0,Qwen/Qwen3-Coder-30B-A3B-Instruct,"['transformers', 'pytorch', 'jax', 'bert', 'feature-extraction', 'ru', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,tiny,very_long,879,startup_or_community,False,False
zeroentropy/zembed-1-embedding,Qwen/Qwen3-Embedding-8B,microsoft,Qwen,2023-12-11 13:18:44,transformer,7.141304613183369,131072.0,True,False,False,mit,Qwen/Qwen3-30B-A3B-Instruct-2507,"['sentence-transformers', 'pytorch', 'safetensors', 'llama_bidirec', 'feature-extraction', 'text', 'text-embeddings', 'retrieval', 'semantic-search', 'transformers', 'custom_code', 'multilingual', 'license:other', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']",False,xxlarge,very_long,287,big_tech,False,False
meta-llama/Llama-3.2-1B,Qwen/Qwen3-30B-A3B,deepseek-ai,Qwen,2022-03-02 23:29:05,transformer,28.888508344323782,131072.0,True,False,False,mit,Qwen/Qwen3-30B-A3B,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'code', 'codeqwen', 'chat', 'qwen', 'qwen-coder', 'conversational', 'en', 'base_model:Qwen/Qwen2.5-Coder-7B', 'base_model:finetune:Qwen/Qwen2.5-Coder-7B', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,xxlarge,very_long,731,startup_or_community,False,False
sshleifer/tiny-gpt2,mixedbread-ai/mxbai-embed-large-v1,Qwen,Qwen,2026-01-30 15:08:18,transformer,7.289161456347586,131072.0,True,False,False,mit,unslothai/vram-40,"['transformers', 'safetensors', 'llama', 'text-generation', 'facebook', 'meta', 'pytorch', 'llama-3', 'en', 'license:llama3', 'text-generation-inference', 'endpoints_compatible', 'region:us']",False,xxlarge,very_long,384,big_tech,False,False
sonoisa/sentence-bert-base-ja-mean-tokens,Qwen/Qwen3-Embedding-4B,openai,Qwen,2026-02-02 10:27:57,transformer,7.837479310876708,131072.0,True,False,False,mit,Qwen/Qwen3-Coder-30B-A3B-Instruct-FP8,"['transformers', 'safetensors', 'qwen3', 'text-generation', 'conversational', 'base_model:Qwen/Qwen3-8B-Base', 'base_model:finetune:Qwen/Qwen3-8B-Base', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,xxlarge,very_long,18,startup_or_community,False,False
Qwen/Qwen2.5-1.5B-Instruct,prithivida/Splade_PP_en_v2,ibm-granite,GPT,2024-01-12 14:04:50,transformer,7.500474147125577,131072.0,True,False,False,apache-2.0,intfloat/multilingual-e5-large-instruct,"['transformers', 'safetensors', 'llama', 'feature-extraction', 'endpoints_compatible', 'region:us', 'deploy:azure']",False,xxlarge,very_long,1518,startup_or_community,False,False
nlpai-lab/KURE-v1,unslothai/vram-48,Qwen,Qwen,2024-07-08 17:00:57,transformer,15.631907712484338,131072.0,True,False,False,apache-2.0,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,"['sentence-transformers', 'pytorch', 'onnx', 'safetensors', 'bert', 'fill-mask', 'feature-extraction', 'sentence-similarity', 'mteb', 'transformers', 'transformers.js', 'custom_code', 'en', 'dataset:allenai/c4', 'license:apache-2.0', 'text-embeddings-inference', 'region:eu']",False,xxlarge,very_long,1538,startup_or_community,False,False
RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,deepseek-ai/DeepSeek-V3,microsoft,Qwen,2024-09-15 12:17:40,transformer,5.533969341456228,131072.0,True,False,False,apache-2.0,OrdalieTech/Solon-embeddings-large-0.1,"['transformers', 'pytorch', 'tf', 'hubert', 'feature-extraction', 'speech', 'en', 'dataset:librispeech_asr', 'license:apache-2.0', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,xxlarge,very_long,1538,startup_or_community,False,False
microsoft/unixcoder-base,naver/splade-cocondenser-ensembledistil,jinaai,Qwen,2024-07-14 22:20:15,transformer,7.096028385501767,131072.0,True,False,False,mit,intfloat/e5-mistral-7b-instruct,"['transformers', 'safetensors', 'qwen3', 'text-generation', 'conversational', 'base_model:Qwen/Qwen3-14B-Base', 'base_model:finetune:Qwen/Qwen3-14B-Base', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', 'region:us']",False,xxlarge,very_long,1099,startup_or_community,False,False
GPTCache/paraphrase-albert-small-v2,h2oai/h2ovl-mississippi-800m,RedHatAI,Qwen,2024-07-31 11:53:45,transformer,5.983892724713591,131072.0,True,False,False,mit,ibm-granite/granite-embedding-small-english-r2,"['transformers', 'safetensors', 'llama', 'text-generation', 'generated_from_trainer', 'axolotl', 'conversational', 'dataset:cognitivecomputations/Dolphin-2.9', 'dataset:teknium/OpenHermes-2.5', 'dataset:m-a-p/CodeFeedback-Filtered-Instruction', 'dataset:cognitivecomputations/dolphin-coder', 'dataset:cognitivecomputations/samantha-data', 'dataset:microsoft/orca-math-word-problems-200k', 'dataset:Locutusque/function-calling-chatml', 'dataset:internlm/Agent-FLAN', 'base_model:01-ai/Yi-1.5-34B', 'base_model:finetune:01-ai/Yi-1.5-34B', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', 'region:us']",False,xxlarge,very_long,516,big_tech,False,False
Qwen/Qwen3-30B-A3B,jinaai/jina-embeddings-v5-text-nano,descript,Qwen,2025-09-30 10:12:28,transformer,6.868990352796427,131072.0,True,False,False,other,unslothai/vram-16,"['transformers', 'pytorch', 'safetensors', 'hubert', 'feature-extraction', 'speech', 'en', 'dataset:librispeech_asr', 'license:apache-2.0', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,xxlarge,very_long,796,startup_or_community,False,False
Qwen/Qwen3-0.6B,Xenova/bge-small-en-v1.5,facebook,Qwen,2026-01-22 09:42:12,transformer,7.001167723620594,131072.0,True,False,False,apache-2.0,mixedbread-ai/mxbai-embed-2d-large-v1,"['transformers', 'pytorch', 'onnx', 'safetensors', 'feature-extraction', 'sentence-similarity', 'mteb', 'sentence-transformers', 'custom_code', 'multilingual', 'af', 'am', 'ar', 'as', 'az', 'be', 'bg', 'bn', 'br', 'bs', 'ca', 'cs', 'cy', 'da', 'de', 'el', 'en', 'eo', 'es', 'et', 'eu', 'fa', 'fi', 'fr', 'fy', 'ga', 'gd', 'gl', 'gu', 'ha', 'he', 'hi', 'hr', 'hu', 'hy', 'id', 'is', 'it', 'ja', 'jv', 'ka', 'kk', 'km', 'kn', 'ko', 'ku', 'ky', 'la', 'lo', 'lt', 'lv', 'mg', 'mk', 'ml', 'mn', 'mr', 'ms', 'my', 'ne', 'nl', 'no', 'om', 'or', 'pa', 'pl', 'ps', 'pt', 'ro', 'ru', 'sa', 'sd', 'si', 'sk', 'sl', 'so', 'sq', 'sr', 'su', 'sv', 'sw', 'ta', 'te', 'th', 'tl', 'tr', 'ug', 'uk', 'ur', 'uz', 'vi', 'xh', 'yi', 'zh', 'license:cc-by-nc-4.0', 'model-index', 'eval-results', 'region:eu']",False,xxlarge,very_long,539,startup_or_community,False,False
intfloat/multilingual-e5-large,Qwen/Qwen2.5-7B,Qwen,Qwen,2025-04-27 03:40:08,transformer,2.324277129407913,131072.0,True,False,False,apache-2.0,facebook/bart-large,"['safetensors', 'llama', 'fp8', 'vllm', 'text-generation', 'conversational', 'en', 'de', 'fr', 'it', 'pt', 'hi', 'es', 'th', 'base_model:meta-llama/Llama-3.2-1B-Instruct', 'base_model:quantized:meta-llama/Llama-3.2-1B-Instruct', 'license:llama3.2', 'compressed-tensors', 'region:us']",False,tiny,very_long,349,big_tech,True,False
BAAI/bge-small-zh,relik-ie/encoder-e5-small-v2-wikipedia-relations,microsoft,Qwen,2024-07-31 11:26:21,transformer,6.954789785061611,131072.0,True,False,False,apache-2.0,BAAI/bge-multilingual-gemma2,"['sentence-transformers', 'pytorch', 'tf', 'onnx', 'safetensors', 'openvino', 'distilbert', 'feature-extraction', 'sentence-similarity', 'transformers', 'license:apache-2.0', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']",False,medium,very_long,108,startup_or_community,False,False
microsoft/wavlm-large,Qwen/Qwen3-Coder-30B-A3B-Instruct,meta-llama,Qwen,2024-09-26 01:35:41,transformer,6.940682192674389,131072.0,True,False,False,mit,Qwen/Qwen3Guard-Gen-0.6B,"['sentence-transformers', 'pytorch', 'onnx', 'safetensors', 'bert', 'fill-mask', 'feature-extraction', 'sentence-similarity', 'mteb', 'transformers', 'transformers.js', 'custom_code', 'en', 'dataset:allenai/c4', 'license:apache-2.0', 'text-embeddings-inference', 'region:eu']",False,xxlarge,very_long,608,startup_or_community,True,False
BAAI/bge-reranker-large,deepseek-ai/DeepSeek-V3,unslothai,Qwen,2025-09-23 11:35:17,transformer,7.760215054934574,131072.0,True,False,False,apache-2.0,Qwen/Qwen3-0.6B,"['transformers', 'pytorch', 'safetensors', 'bert', 'feature-extraction', 'zh', 'license:mit', 'text-embeddings-inference', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,tiny,very_long,710,big_tech,True,False
Qwen/Qwen3-Embedding-8B,facebook/opt-125m,ai-forever,Qwen,2024-10-15 18:15:29,transformer,0.5600502235422933,131072.0,True,False,False,other,ntu-spml/distilhubert,"['sentence-transformers', 'pytorch', 'coreml', 'onnx', 'safetensors', 'bert', 'feature-extraction', 'sentence-similarity', 'mteb', 'custom_code', 'en', 'dataset:jinaai/negation-dataset', 'license:apache-2.0', 'model-index', 'text-embeddings-inference', 'region:us', 'deploy:azure']",False,medium,very_long,1099,startup_or_community,False,False
Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,nvidia/Kimi-K2.5-NVFP4,laion,Qwen,2024-09-16 11:52:46,transformer,31.384920621166085,131072.0,True,False,False,apache-2.0,nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16,"['transformers', 'safetensors', 'nemotron_h', 'text-generation', 'nvidia', 'pytorch', 'nemotron-3', 'latent-moe', 'mtp', 'conversational', 'custom_code', 'en', 'fr', 'es', 'it', 'de', 'ja', 'zh', 'dataset:nvidia/nemotron-post-training-v3', 'dataset:nvidia/nemotron-pre-training-datasets', 'license:other', 'endpoints_compatible', '8-bit', 'modelopt', 'region:us']",False,xxlarge,very_long,680,startup_or_community,False,False
intfloat/multilingual-e5-large-instruct,Qwen/Qwen3-Coder-Next,nvidia,Qwen,2024-09-18 15:03:14,transformer,7.506491188754206,131072.0,True,False,False,cc-by-nc-sa-4.0,h2oai/h2ovl-mississippi-2b,"['transformers', 'safetensors', 'llama', 'feature-extraction', 'endpoints_compatible', 'region:us']",False,small,very_long,509,startup_or_community,False,True
naver/splade-cocondenser-ensembledistil,Qwen/Qwen2-0.5B-Instruct,BAAI,Llama,2025-09-03 03:34:36,transformer,7.626607777959505,131072.0,True,False,False,llama3.2,meta-llama/Llama-3.2-3B,"['gguf', 'qwen3_next', 'unsloth', 'qwen', 'qwen3', 'text-generation', 'base_model:Qwen/Qwen3-Coder-Next', 'base_model:quantized:Qwen/Qwen3-Coder-Next', 'license:apache-2.0', 'endpoints_compatible', 'region:us', 'imatrix', 'conversational']",False,xxlarge,very_long,980,startup_or_community,False,False
